,Ариск0,АРБ0,АРС0,АРЦК0,АРпр0,АРБ1,АРС1,АРЦК1,АРпр1,АРБ2,АРС2,АРЦК2,АРпр2,АРФЛ,АРкорп,АРМБР,АРМСП,БК2.0,БК2.1,БК2.2,Метод,ПК2.0,ПК2.1,ПК2.2,Кф,Кинс,Крд,КРФмп0,КРФрп0,КРФсп0,КРФмп1,КРФрп1,КРФсп1,КРФмп2,КРФрп2,КРФсп2,Кскр,Лам,Лат,ОД,Овм,Овт,РР0,РР1,РР2,ПР0,ПР1,ОПР1,СПР1,ФР1,ОФР1,СФР1,ОПР0,ПР2,ОПР2,СПР2,ФР2,ОФР2,СФР2,СПР0,ФР0,ОФР0,ТР,ОТР,ДТР,ГВР(ТР),ГВР(ВР),ГВР(ПР),ГВР(ФР),СФР0,ВР,Ар1.0,Ар1.2,Ар2.0,Ар2.2,Ар4.0,Ар4.2,БК,ПК0,ПК2,Ар1.1,Ар2.1,Ар4.1,ПК1,Ар3.0,Ар3.1,Ар3.2,Ар5.0,Ар5.2,Ар5.1,Ф,Кбр,Кр,Кз,Лат1,О,ВО,Лат1.1
2664,444001.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.05,0.0,672807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3049985.0,650733.0,1827117.0,1077.0,991261.0,1406572.0,965341.0,965341.0,965341.0,77227.24,77227.24,21056.07,56171.17,0.0,0.0,0.0,21056.07,77227.24,21056.07,56171.17,0.0,0.0,0.0,56171.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444001.0,444001.0,13088.0,13088.0,3138688.0,3138688.0,40198.0,1172561.0,1172561.0,444001.0,13088.0,3138688.0,1172561.0,191741.0,191741.0,191741.0,0.0,0.0,0.0,,,,,,,,
2673,40002843.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,734545.0,79665743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42610749.0,167607401.0,256300227.0,27895524.0,346299427.0,376623824.0,131122935.0,131122935.0,131122935.0,10489834.77,10489834.77,5596949.94,4892884.83,0.0,0.0,0.0,5596949.94,10489834.77,5596949.94,4892884.83,0.0,0.0,0.0,4892884.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40844090.0,40844090.0,2014696.0,2014696.0,411036973.0,411036973.0,3474328.0,100373.0,100373.0,42613718.0,2014696.0,411036973.0,100373.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2682,2042642.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,0.0,481702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933289.0,2154346.0,3278398.0,86298.0,1612329.0,1672197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2042642.0,2042642.0,136388.0,136388.0,1775098.0,1775098.0,29628.0,80870.0,80870.0,2042642.0,136388.0,1775098.0,80870.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2684,3644855.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.9,0.0,2957948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3374865.0,1316516.0,1974054.0,3099203.0,2083712.0,2254053.0,760140.0,760140.0,760140.0,60616.14,60616.14,17855.94,42760.2,195.08,97.54,97.54,17855.94,60616.14,17855.94,42760.2,195.08,97.54,97.54,42760.2,195.08,97.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.54,0.0,3369368.0,3369368.0,110655.0,110655.0,3195095.0,3195100.0,0.0,2006309.0,2006309.0,3369368.0,110655.0,3195100.0,2006309.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2707,17693654.0,332105.0,0.0,550792.0,1168323.0,332105.0,0.0,550792.0,1168317.0,332105.0,0.0,550792.0,1168317.0,39806289.0,3948035.0,18.0,564999.0,2890774.0,2890774.0,2890774.0,2.0,4111556.0,4111556.0,4111556.0,1.0,1502229.0,34583297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15827461.0,19542597.0,34530993.0,31868143.0,15137464.0,17106186.0,17611060.0,17611060.0,17611060.0,1408884.78,1408884.78,645540.02,763344.76,0.0,0.0,0.0,645540.02,1408884.78,645540.02,763344.76,0.0,0.0,0.0,763344.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,200892.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,246647.0,499264.0,,,509633.0,74471.0,,74471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5957.68,200892.0,200892.0,248.0,248.0,1071571.0,905896.0,0.0,62730.0,62730.0,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,
2721,4511818.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.98,,755500.0,,,,,,,,,,1432495.0,1905312.0,5404298.0,551348.0,2230576.0,2744965.0,1275373.0,1275373.0,1275373.0,56997.05,56997.05,18659.38,38337.67,37498.2,18749.1,18749.1,18659.38,56997.05,18659.38,38337.67,37498.2,18749.1,18749.1,38337.67,37498.2,18749.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18749.1,7534.61,3984409.0,3984409.0,24990.0,24990.0,1705071.0,1555166.0,,205282.0,205282.0,3984409.0,24990.0,1555166.0,205282.0,4110.0,4110.0,4110.0,,,,,,,,,,,
2722,132394.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.91,,,,,,,,,,,,,,274873.0,,,229360.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132394.0,132394.0,22845.0,22845.0,588164.0,587714.0,,245559.0,245559.0,,,,,,,,,,,,,,,,,,
2726,1307796.0,,,,,,,,,,,,,,,,,,,,,,,,0.96,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,75164.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6013.12,1307796.0,,20656.0,,3885208.0,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,3548958.0,3145253.0,0.0,
2733,11118377.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.98,,29351983.0,,,,,,,,,,9297041.0,11234969.0,17685481.0,1085324.0,16057322.0,26761499.0,3871538.0,3871538.0,3871538.0,288878.0,288878.0,69983.0,218895.0,0.0,0.0,0.0,69983.0,288878.0,69983.0,218895.0,0.0,0.0,0.0,218895.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,20845.0,11118377.0,11118377.0,147830.0,147830.0,38362902.0,38361965.0,922503.0,980236.0,980236.0,11118377.0,147830.0,38361965.0,980236.0,767025.0,767025.0,767025.0,,,,,,,,,,,
2738,13165050.0,5853.0,226817.0,45736.0,3255682.0,5853.0,226817.0,45736.0,3255682.0,5853.0,226817.0,45736.0,3255682.0,2390722.0,1350868.0,0.0,5744.0,607650.0,607650.0,607650.0,2.0,3369630.0,3369630.0,3369630.0,0.88,405100.0,3170024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7114607.0,3856615.0,8482546.0,325261.0,6029580.0,8626629.0,3480341.0,3480341.0,3480341.0,201446.04,201446.04,37176.7,164269.34,76981.2,38490.6,38490.6,37176.7,201446.04,37176.7,164269.34,76981.2,38490.6,38490.6,164269.34,76981.2,38490.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38490.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748,162448448.0,70308589.0,0.0,6625.0,8645361.0,70308589.0,0.0,6625.0,8645361.0,70308589.0,0.0,6625.0,8645361.0,0.0,343564.0,0.0,0.0,11073296.0,24983507.0,24983507.0,2.0,17134253.0,17134253.0,17134253.0,1.0,1113235.0,8233656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6347910.0,14436483.0,156341159.0,268272156.0,14083506.0,173526181.0,37241.0,37241.0,37241.0,2979.28,2979.28,2979.28,0.0,0.0,0.0,0.0,2979.28,2979.28,2979.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749,1342391.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,282313.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4104.0,4104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18481.0,1342391.0,,9800.0,,553421.0,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1878816.0,1661141.0,0.0,
2755,3878291.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,76682.0,2450158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6644173.0,6888324.0,8023560.0,1069507.0,6190093.0,6833249.0,504232.0,504232.0,504232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40338.54,3878291.0,3878291.0,334275.0,334275.0,4688146.0,4688146.0,173890.0,4387485.0,4387485.0,3878291.0,334275.0,4688146.0,4387485.0,146295.0,146295.0,146295.0,0.0,0.0,0.0,,,,,,,,
2756,192802.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,431223.0,698724.0,,,590837.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192802.0,192802.0,71084.0,71084.0,986152.0,986152.0,,26249.0,26249.0,,,,,,,,,,,,,,,,,,
2761,219888.0,,,,,,,,,,,,,,,,,,,,,,,,1.06,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219888.0,,,,6475.0,,,67325.0,,,,,,,,,,,,,,,35117.0,223245.0,130543.0,,
2763,74319685.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,691097.0,59602115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64755429.0,16203040.0,17699275.0,83427570.0,5948716.0,9357814.0,1660044.0,1660044.0,1660044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.86,614.05,122.81,0.0,0.0,0.0,0.0,0.0,132066.66,74319685.0,74319685.0,428952.0,428952.0,77349559.0,76878515.0,8638710.0,15339582.0,15339582.0,74319685.0,428952.0,76878515.0,15339582.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2764,773837.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,2669619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005661.0,2492883.0,3309729.0,1963530.0,2579175.0,3002460.0,94722.0,94722.0,94722.0,7577.72,7577.72,7577.72,0.0,0.0,0.0,0.0,7577.72,7577.72,7577.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773837.0,773837.0,278567.0,278567.0,3814873.0,3698282.0,0.0,4084360.0,4547357.0,773837.0,278567.0,3698282.0,4547357.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2766,12257009.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,40131858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10144862.0,17188611.0,28103270.0,63489.0,46161309.0,62752417.0,4337185.0,4337185.0,4337185.0,216206.33,216206.33,216206.33,0.0,0.0,0.0,0.0,216206.33,216206.33,216206.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10221.57,90.66,10130.91,0.0,0.0,0.0,0.0,0.0,120546.87,10436697.0,10436697.0,5721535.0,5721535.0,88787899.0,88308799.0,2882025.0,2597059.0,2597059.0,10436697.0,5721535.0,88308799.0,2597059.0,3150126.0,3150126.0,3150126.0,6.0,6.0,6.0,,,,,,,,
2772,3457068.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.01,,3560975.0,,,,,,,,,,3684696.0,1630080.0,3624242.0,2826859.0,2678880.0,3542402.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3457068.0,3457068.0,7473.0,7473.0,7616336.0,7264815.0,,363492.0,363492.0,3457068.0,7473.0,7264815.0,363492.0,,,,,,,,,,,,,,
2776,1989597.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.97,0.0,1076291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2405988.0,7870036.0,10501769.0,1487.0,9301902.0,9323178.0,2447567.0,2447567.0,2447567.0,188330.48,188330.48,37696.2,150634.28,0.0,0.0,0.0,37696.2,188330.48,37696.2,150634.28,0.0,0.0,0.0,150634.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7474.89,1989597.0,1989597.0,1521280.0,1521280.0,2089342.0,2089338.0,5703.0,131908.0,131908.0,1989597.0,1521280.0,2089338.0,131908.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2789,1464969.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.96,0.0,16141697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1830458.0,1273239.0,2209113.0,10912307.0,1260304.0,2946399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464969.0,1464969.0,11.0,11.0,27787157.0,27795567.0,695973.0,9402.0,9402.0,1464969.0,11.0,27795567.0,9402.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2790,5704678.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.02,0.0,65209734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79149666.0,29801534.0,45103259.0,65456593.0,22231454.0,38408400.0,1373289.0,1373289.0,1373289.0,109863.08,109863.08,5231.58,104631.5,0.0,0.0,0.0,5231.58,109863.08,5231.58,104631.5,0.0,0.0,0.0,104631.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5704678.0,5704678.0,3419487.0,3419487.0,38184605.0,38183649.0,1093528.0,8155872.0,8155872.0,5704678.0,3419487.0,38183649.0,8155872.0,40118409.0,40118409.0,40118409.0,815798.0,815798.0,815798.0,,,,,,,,
2796,486302.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,,,,,,,,,,,,,1047634.0,1047761.0,,,631991.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486302.0,486302.0,0.0,0.0,587347.0,573453.0,0.0,36699.0,36699.0,,,,,0.0,,0.0,,,,,,,,,,,
2799,2549819.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,140333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670195.0,6865038.0,8971482.0,30000.0,5980944.0,6270873.0,568877.0,568877.0,568877.0,45510.19,45510.19,5961.31,39548.88,0.0,0.0,0.0,5961.31,45510.19,5961.31,39548.88,0.0,0.0,0.0,39548.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550839.0,2550839.0,16405.0,16405.0,1925419.0,1925419.0,6045.0,10302.0,10302.0,2550839.0,16405.0,1925419.0,10302.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2802,900133.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.97,,,,,,,,,,,,,,1329496.0,,,889781.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900133.0,900133.0,129959.0,129959.0,624001.0,584466.0,0.0,34710.0,34710.0,,,,,4270.0,,4270.0,0.0,0.0,,,,,,,,,
2807,489366.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.97,143550.0,948988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5208262.0,765109.0,1521940.0,858874.0,1563150.0,1925226.0,1991037.0,1991037.0,1991037.0,158823.29,158823.29,21002.95,137820.34,459.7,229.85,229.85,21002.95,158823.29,21002.95,137820.34,459.7,229.85,229.85,137820.34,459.7,229.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.85,0.0,489366.0,489366.0,59481.0,59481.0,4312376.0,4312376.0,46833.0,1035393.0,1035393.0,489366.0,59481.0,4312376.0,1035393.0,13472.0,13472.0,13472.0,0.0,0.0,0.0,,,,,,,,
2816,16326565.0,41112.0,,1205326.0,1889498.0,41112.0,,1205326.0,1884698.0,41112.0,,1205326.0,1577335.0,9789669.0,5809556.0,,805545.0,,,,2.0,534363.0,534363.0,534363.0,0.98,,14068935.0,,,,,,,,,,5516887.0,7576322.0,29735845.0,434723.0,25519594.0,30745775.0,4319682.0,4319682.0,4319682.0,318157.55,318157.55,86487.84,231669.71,27415.76,13707.88,13707.88,86487.84,318157.55,86487.84,231669.71,27415.76,13707.88,13707.88,231669.71,27415.76,13707.88,1.27,1.06,0.21,,,,,13707.88,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2830,290683.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.92,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,342244.0,397393.0,,,285087.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290683.0,290683.0,3.0,3.0,587624.0,587624.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,
2838,346195.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.95,0.0,293895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489824.0,881741.0,1391828.0,35455.0,825446.0,851670.0,55313.0,55313.0,55313.0,4425.01,4425.01,3602.46,822.55,0.0,0.0,0.0,3602.46,4425.01,3602.46,822.55,0.0,0.0,0.0,822.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346195.0,346195.0,87662.0,87662.0,1920903.0,1920903.0,59323.0,236942.0,236942.0,346195.0,87662.0,1920903.0,236942.0,5058.0,5058.0,5058.0,0.0,0.0,0.0,,,,,,,,
2846,1291433.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.96,0.0,386453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427409.0,516070.0,1716149.0,135694.0,601264.0,859863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291433.0,1291433.0,28923.0,28923.0,163194.0,163194.0,0.0,701888.0,701888.0,1291433.0,28923.0,163194.0,701888.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2853,406722.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,160429.0,284319.0,,,384496.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406722.0,406722.0,18461.0,18461.0,713556.0,682822.0,0.0,54407.0,54407.0,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,
2860,3476846.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.11,,881256.0,,,,,,,,,,887750.0,1506513.0,4856238.0,559173.0,2304607.0,3183511.0,27238.0,27238.0,27238.0,,,,,,,,,,,,,,,,,,,,,,,,,,2179.04,3476846.0,3476846.0,4690.0,4690.0,1897503.0,1830690.0,,568612.0,568612.0,3476846.0,4690.0,1830690.0,568612.0,2987.0,2987.0,2987.0,,,,,,,,,,,
2867,5575945.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,1489252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6922880.0,7205485.0,7509693.0,463139.0,4876432.0,6805894.0,988075.0,988075.0,988075.0,79046.0,79046.0,20074.0,58972.0,0.0,0.0,0.0,20074.0,79046.0,20074.0,58972.0,0.0,0.0,0.0,58972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5168416.0,5168416.0,50430.0,50430.0,6259641.0,6230796.0,35910.0,3127933.0,3127933.0,5168416.0,50430.0,6230796.0,3127933.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2868,179588.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,177616.0,370543.0,,,183861.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179588.0,179588.0,117.0,117.0,1168306.0,1068627.0,34563.0,477367.0,477367.0,,,,,,,,,,,,,,,,,,
2876,702540.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.94,,,,,,,,,,,,,201412.0,938128.0,,,445042.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,637.29,702540.0,702540.0,11225.0,11225.0,226407.0,226407.0,,70265.0,70265.0,,,,,0.0,,0.0,,,,,,,,,,,
2877,583965.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.95,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,1578547.0,2422298.0,,,2024059.0,66233.0,,66233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5298.66,2649.33,2649.33,0.0,5298.66,2649.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2649.33,0.0,583965.0,583965.0,0.0,0.0,1352845.0,1352845.0,0.0,148988.0,148988.0,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,
2879,31108613.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,4962.0,15056722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28181504.0,33693804.0,72542858.0,2037962.0,58492089.0,68045024.0,9156406.0,9156406.0,9156406.0,204531.03,204531.03,204531.03,0.0,48871.2,24435.6,24435.6,204531.03,204531.03,204531.03,0.0,48871.2,24435.6,24435.6,0.0,48871.2,24435.6,242190.37,201825.31,40365.06,0.0,0.0,0.0,0.0,24435.6,236919.86,31108613.0,31108613.0,916382.0,916382.0,32396367.0,30993982.0,612159.0,22006431.0,22006431.0,31108613.0,916382.0,30993982.0,22006431.0,165459.0,165459.0,165459.0,0.0,0.0,0.0,,,,,,,,
2880,10701068.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.01,487454.0,1936893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5680091.0,3820775.0,11427682.0,3027147.0,3001892.0,4139622.0,70757.0,70757.0,70757.0,5660.56,5660.56,5660.56,0.0,0.0,0.0,0.0,5660.56,5660.56,5660.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9684662.0,9684662.0,10261.0,10261.0,4647478.0,4647478.0,0.0,4954379.0,4954379.0,9684662.0,10261.0,4647478.0,4954379.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2881,172257.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.79,0.0,314049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597046.0,638920.0,650869.0,2800.0,543407.0,580023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172257.0,172257.0,1154.0,1154.0,754029.0,667404.0,0.0,1182628.0,1182628.0,172257.0,1154.0,667404.0,1182628.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2883,819492.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.97,,,,,,,,,,,,,484323.0,1280173.0,,,597949.0,71200.0,,71200.0,5234.0,5234.0,3095.0,2139.0,462.0,231.0,231.0,3095.0,5234.0,3095.0,2139.0,462.0,231.0,231.0,2139.0,462.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,0.0,819492.0,819492.0,18145.0,18145.0,1859936.0,1859908.0,,425632.0,425632.0,,,,,,,,,,,,,,,,,,
2884,227109.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,227109.0,,69.0,,62759.0,,,,,,,,,,,,,,,,,,,280890.0,188331.0,,
2897,341306.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.91,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,273555.0,456079.0,,,509749.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341306.0,341306.0,3322.0,3322.0,1363211.0,1329577.0,6205.0,66915.0,66915.0,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,
2900,2170026.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1179345.0,,,,,,,,,,2921544.0,1762574.0,2285723.0,192553.0,591371.0,1206241.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2170026.0,2170026.0,27406.0,27406.0,3419682.0,3352899.0,0.0,1317845.0,1317845.0,2170026.0,27406.0,3352899.0,1317845.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
