,Ар1.0,Ар1.1,Ар1.2,Ар2.0,Ар2.1,Ар2.2,Ар3.0,Ар3.1,Ар3.2,Ар4.0,Ар4.1,Ар4.2,Ар5.0,Ар5.1,Ар5.2,Ариск0,БК,Метод,Кф,Кинс,Крд,КРФмп0,КРФрп0,КРФсп0,КРФмп1,КРФрп1,КРФсп1,КРФмп2,КРФрп2,КРФсп2,Кскр,Лам,Лат,ОД,Овм,Овт,ПК0,ПК1,ПК2,РР0,РР1,РР2,ПР0,ПР1,ОПР1,СПР1,ФР1,ОФР1,СФР1,ОПР0,ПР2,ОПР2,СПР2,ФР2,ОФР2,СФР2,СПР0,ФР0,ОФР0,ТР,ОТР,ДТР,ГВР(ТР),ГВР(ВР),ГВР(ПР),ГВР(ФР),СФР0,ВР,АРБ0,АРС0,АРЦК0,АРпр0,АРБ1,АРС1,АРЦК1,АРпр1,АРБ2,АРС2,АРЦК2,АРпр2,АРФЛ,АРкорп,АРМБР,АРМСП,БК2.0,БК2.1,БК2.2,ПК2.0,ПК2.1,ПК2.2,Ф,Кбр,Кр,Кз,Лат1,О,ВО,Лат1.1
1,185587664.0,185587664.0,185587664.0,33183446.0,33183446.0,33183446.0,92648.0,92648.0,92648.0,757958021.0,750893076.0,750893076.0,846.0,846.0,846.0,185587664.0,21727630.0,1.0,1.0,7200101.0,447618259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283122973.0,307073686.0,509164432.0,114386927.0,428150679.0,624043634.0,32335088.0,32335088.0,32335088.0,78272913.0,78272913.0,78272913.0,5527865.67,5527865.67,5527865.67,0.0,0.0,0.0,0.0,5527865.67,5527865.67,5527865.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733967.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,,,,,,,,,,,,,,,,1493767177.0,,2.0,1.0,240650174.0,6195326450.0,0.0,0.0,12441789.0,0.0,0.0,12441789.0,0.0,0.0,12441789.0,3461023426.0,1290031072.0,2127266724.0,1262959502.0,3476575090.0,5156135633.0,,,,825066285.0,825066285.0,825066285.0,43672341.45,43672341.45,29190124.76,14482216.69,6004183.52,2994304.8,3009838.56,29190124.76,43672341.45,29190124.76,14482216.69,6004183.52,2994304.8,3009838.56,14482216.69,6004183.52,2994304.8,6762295.07,3008134.3,3751507.04,2653.73,86019.52,0.0,40.16,3009838.56,9566482.75,106778508.0,56893872.0,2403724.0,1141084940.0,106778508.0,56893872.0,2403724.0,1164766749.0,106778508.0,56893872.0,2403724.0,1155044535.0,2623388443.0,4992364533.0,0.0,59733803.0,843157035.0,843158315.0,843157327.0,634325084.0,634325084.0,634358407.0,,,,,,,,
101,8774660.0,8774660.0,8774660.0,241575.0,241575.0,241575.0,0.0,0.0,0.0,8719197.0,8719197.0,8719197.0,0.0,0.0,0.0,10945443.0,349625.0,1.0,1.02,8.0,2851996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19740248.0,27989446.0,54614404.0,1225623.0,38552601.0,43667599.0,2335563.0,2335563.0,2335563.0,5894813.0,5894813.0,5894813.0,470235.0,470235.0,74413.0,395822.0,1350.0,675.0,675.0,74413.0,470235.0,74413.0,395822.0,1350.0,675.0,675.0,395822.0,1350.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,264663.0,,264663.0,3085.0,,3085.0,6987.0,,6987.0,218424.0,,210014.0,,,,264663.0,,1.0,1.0,,,,,,,,,,,,,68095.0,373464.0,,,91082.0,222504.0,,222504.0,195227.0,,195227.0,9671.19,9671.19,2702.82,6968.37,3656.48,1828.24,1828.24,2702.82,9671.19,2702.82,6968.37,3656.48,1828.24,1828.24,6968.37,3656.48,1828.24,,,,,,,,1828.24,2290.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,894170.0,894170.0,894170.0,65187.0,65187.0,65187.0,,,,668673.0,446381.0,446381.0,,,,1061001.0,,1.0,1.02,,294724.0,,,,,,,,,,55250.0,416116.0,1106171.0,,693809.0,804323.0,165154.0,165154.0,165154.0,37538.0,37538.0,37538.0,2085.0,2085.0,2085.0,0.0,918.0,459.0,459.0,2085.0,2085.0,2085.0,0.0,918.0,459.0,459.0,0.0,918.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,192412.0,,192412.0,6003.0,,6003.0,,,,244793.0,,244518.0,,,,192412.0,,1.0,1.0,,,,,,,,,,,,,,227163.0,,,170039.0,161441.0,,161441.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,1924893.0,1924893.0,1924893.0,185737.0,185737.0,185737.0,1617.0,1617.0,1617.0,4788524.0,4679794.0,4679794.0,,,,1924893.0,51778.0,1.0,0.99,,2937785.0,,,,,,,,,,1382443.0,1314802.0,2789038.0,2418835.0,2394938.0,2823832.0,264080.0,264080.0,264080.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,644047.0,,644047.0,2750.0,,2750.0,0.0,,0.0,590571.0,,590571.0,0.0,,0.0,644047.0,0.0,1.0,0.99,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,478963.0,860572.0,,,851742.0,148533.0,,148533.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,525130.0,,525130.0,169758.0,,169758.0,0.0,,0.0,707859.0,,686693.0,0.0,,0.0,525130.0,0.0,1.0,1.01,,,,,,,,,,,,,972753.0,1239591.0,,,1239836.0,827.0,,827.0,18000.0,,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,,,,,,,,,,,,,,,,2045667.0,,2.0,0.97,24480.0,3986026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7373958.0,1998982.0,3028178.0,131028.0,2874116.0,3650140.0,,,,391993.0,391993.0,391993.0,28704.19,28704.19,13629.05,15075.14,0.0,0.0,0.0,13629.05,28704.19,13629.05,15075.14,0.0,0.0,0.0,15075.14,0.0,0.0,2655.23,0.92,2654.31,0.0,0.0,0.0,0.0,0.0,0.0,15208.0,0.0,54154.0,542375.0,15208.0,0.0,54154.0,532023.0,15208.0,0.0,54154.0,532023.0,3675956.0,4496384.0,0.0,0.0,61200.0,61200.0,61200.0,661244.0,661244.0,661244.0,,,,,,,,
1071,485997.0,,485997.0,1465.0,,1465.0,,,,466512.0,,421847.0,,,,485997.0,45478.0,1.0,1.0,,,,,,,,,,,,,814117.0,969165.0,,,890467.0,297025.0,,330424.0,263688.0,,263688.0,20064.86,,,,,,,9341.64,20064.86,9341.64,10723.22,,,,10723.22,,,,,,,,,,,1030.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,1936027.0,1936027.0,1936027.0,1569676.0,1569676.0,1569676.0,,,,1948878.0,1941594.0,1941594.0,,,,1936027.0,3385.0,1.0,1.0,,6462.0,,,,,,,,,,283828.0,9426818.0,11844455.0,2502.0,10200760.0,10684638.0,,,,295556.0,295556.0,295556.0,17889.46,17889.46,15542.36,2347.1,,,,15542.36,17889.46,15542.36,2347.1,,,,2347.1,,,,,,,,,,,5755.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,334725.0,,334725.0,1282.0,,1282.0,,,,490803.0,,409611.0,,,,334725.0,,1.0,1.25,,,,,,,,,,,,,156439.0,342548.0,,,221109.0,44543.0,,44543.0,6474.0,,6474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,318725.0,,318725.0,193482.0,,193482.0,0.0,,0.0,789072.0,,789072.0,0.0,,,318725.0,,1.0,1.0,,,,,,,,,,,,,303222.0,1288806.0,,,641348.0,258999.0,,258999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,638605.0,,638605.0,194.0,,194.0,,,,906416.0,,837881.0,,,,638605.0,,1.0,0.99,,,,,,,,,,,,,144852.0,759985.0,,,763886.0,218135.0,,218135.0,9337.0,,9337.0,,,,,,,,,,,,,,,,,,,,,,,,,,746.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,692209.0,,692209.0,46903.0,,46903.0,0.0,,0.0,2343816.0,,2343816.0,0.0,,0.0,692209.0,0.0,1.0,0.95,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,3222167.0,4208687.0,,,2844236.0,0.0,,0.0,1240506.0,,1240506.0,99240.45,0.0,0.0,0.0,0.0,0.0,0.0,35248.02,99240.45,35248.02,63992.43,0.0,0.0,0.0,63992.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,1499711.0,,1499711.0,5036.0,,5036.0,,,,2413275.0,,2378512.0,,,,1499711.0,,1.0,1.0,,,,,,,,,,,,,405470.0,1952268.0,,,1306632.0,53657.0,,53657.0,14525.0,,14525.0,,,,,,,,,,,,,,,,,,,,,,,,,,1162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,494668.0,,494668.0,7763.0,,7763.0,,,,1042659.0,,1011906.0,,,,494668.0,,1.0,1.03,,,,,,,,,,,,,183003.0,545656.0,,,655023.0,126547.0,,126547.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,2467072.0,2467072.0,2467072.0,18149.0,18149.0,18149.0,314.0,314.0,314.0,3008446.0,2791183.0,2791183.0,,,,2617895.0,,1.0,1.0,,2698686.0,,,,,,,,,,2075165.0,1473685.0,5062063.0,59962.0,3554761.0,3911536.0,652160.0,652160.0,652160.0,1717756.0,1717756.0,1717756.0,132991.5,132991.5,32354.28,100637.22,4428.96,2214.48,2214.48,32354.28,132991.5,32354.28,100637.22,4428.96,2214.48,2214.48,100637.22,4428.96,2214.48,,,,,,,,2214.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,1487475.0,1487475.0,1487475.0,11393.0,11393.0,11393.0,0.0,0.0,0.0,21897766.0,21897766.0,21897766.0,0.0,0.0,0.0,1487475.0,872343.0,1.0,1.0,0.0,17200518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2689113.0,4311742.0,4901229.0,1191723.0,3372123.0,1054163.0,1054163.0,1054163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,46983566.0,46983566.0,46983566.0,275225.0,275225.0,275225.0,0.0,0.0,0.0,11653565.0,11653565.0,11653565.0,0.0,0.0,0.0,58800044.0,0.0,1.0,0.99,0.0,3835838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32062977.0,4777426.0,18373280.0,552428.0,11850758.0,16561246.0,3922119.0,3922119.0,3922119.0,99136475.0,99136475.0,99136475.0,4029103.0,4029103.0,2733374.0,1295729.0,3901815.0,2135191.0,1766624.0,2733374.0,4029103.0,2733374.0,1295729.0,3901815.0,2135191.0,1766624.0,1295729.0,3901815.0,2135191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766624.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,483563.0,,483563.0,39799.0,,39799.0,,,,1320092.0,,1320073.0,,,,483563.0,30803.0,1.0,1.0,,,,,,,,,,,,,379957.0,558720.0,,,362591.0,158186.0,,158186.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,2679963.0,,2679963.0,10200.0,,10200.0,,,,3367811.0,,2976539.0,,,,3443391.0,,1.0,1.0,,,,,,,,,,,,,1948405.0,3719108.0,,,4029867.0,586780.0,,586780.0,101139.0,,101139.0,6032.22,0.0,0.0,0.0,0.0,0.0,0.0,2034.88,6032.22,2034.88,3997.34,0.0,0.0,0.0,3997.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2058.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,1228856.0,,1228856.0,96.0,,96.0,,,,172209.0,,128467.0,,,,1228856.0,,1.0,1.0,,,,,,,,,,,,,,1203379.0,,,559556.0,19352.0,,19352.0,2013.0,,2013.0,161.0,,,,,,,67.0,161.0,67.0,94.0,,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,5445217.0,,5445217.0,36344.0,,36344.0,356718.0,,356718.0,1937785.0,,1924129.0,,,,5445217.0,79950.0,1.0,1.07,,,,,,,,,,,,,4556469.0,7126951.0,,,5296209.0,42683.0,,42683.0,56648.0,,56648.0,3537.16,0.0,0.0,0.0,0.0,0.0,0.0,284.6,3537.16,284.6,3252.56,0.0,0.0,0.0,3252.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,20112905.0,20112905.0,20112905.0,2000981.0,2000981.0,2000981.0,128716.0,128716.0,128716.0,8161456.0,7893182.0,7893182.0,,,,20112905.0,345489.0,1.0,0.91,213750.0,5235585.0,,,,,,,,,,7077948.0,23902232.0,44262985.0,1658050.0,23839981.0,38516745.0,2055301.0,2055301.0,2055301.0,10949528.0,10949528.0,10949528.0,865949.14,865949.14,234811.98,631137.16,10013.0,5006.5,5006.5,234811.98,865949.14,234811.98,631137.16,10013.0,5006.5,5006.5,631137.16,10013.0,5006.5,0.13,0.11,0.02,,,,,5006.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,72416.0,,72416.0,755.0,,755.0,,,,143760.0,,42378.0,,,,72416.0,4675.0,1.0,1.0,,,,,,,,,,,,,72267.0,74149.0,,,104118.0,119133.0,,119133.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,1344465.0,,1344465.0,2138.0,,2138.0,,,,1336573.0,,1138755.0,,,,1344465.0,10608.0,1.0,0.99,,,,,,,,,,,,,275817.0,1454543.0,,,842753.0,193661.0,,193661.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,5029123.0,5029123.0,5029123.0,137971.0,137971.0,137971.0,0.0,0.0,0.0,2127816.0,1423198.0,1423198.0,0.0,0.0,0.0,5029123.0,0.0,1.0,1.0,9276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810508.0,548616.0,5908651.0,0.0,2890947.0,4639939.0,790386.0,790386.0,790386.0,547290.0,547290.0,547290.0,43783.23,43783.23,3522.79,40260.44,0.0,0.0,0.0,3522.79,43783.23,3522.79,40260.44,0.0,0.0,0.0,40260.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,4982993.0,4982993.0,4982993.0,5951.0,5951.0,5951.0,,,,13062818.0,13483904.0,13483904.0,,,,4982993.0,,1.0,1.01,,5130421.0,,,,,,,,,,14934532.0,4312926.0,7177998.0,7034923.0,1435485.0,2559313.0,4387458.0,4387458.0,4387458.0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,6.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,234204318.0,234204318.0,234204318.0,58969303.0,58969303.0,58969303.0,597970.0,597970.0,597970.0,2374818792.0,2368410683.0,2368410683.0,3396.0,3396.0,3396.0,488144202.0,83236190.0,1.0,1.0,5873738.0,1358099063.0,0.0,40408.0,0.0,0.0,40408.0,0.0,0.0,40408.0,0.0,961437756.0,654528456.0,1101163046.0,341248243.0,1576290365.0,1988978009.0,79245780.0,79245780.0,79245780.0,182311189.0,182311189.0,182311189.0,12400532.44,12400532.44,3707118.25,8693414.19,309024.78,50536.5,210600.52,3707118.25,12400532.44,3707118.25,8693414.19,309024.78,50536.5,210600.52,8693414.19,309024.78,50536.5,19842.82,12730.23,2546.05,4566.54,495495.23,0.0,47887.76,210600.52,1855495.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,,,,,,,,,,,,,,,,2428329.0,,2.0,1.01,,1491667.0,,,,,,,,,,2011400.0,2948079.0,5405407.0,1728544.0,1406559.0,1672359.0,,,,629033.0,629033.0,629033.0,50292.9,50292.9,4041.89,46251.01,,,,4041.89,50292.9,4041.89,46251.01,,,,46251.01,,,29.7,24.75,4.95,,,,,,,23457.0,,93339.0,132305.0,23457.0,,93339.0,322060.0,23457.0,,93339.0,183309.0,1122703.0,3645438.0,,,,,,1224014.0,1617878.0,1617878.0,,,,,,,,
1343,14176665.0,14176665.0,14176665.0,795386.0,795386.0,795386.0,39869.0,39869.0,39869.0,39920197.0,39752212.0,39752212.0,,,,14176665.0,,1.0,0.99,,29214491.0,,,,,,,,,,4552640.0,8024859.0,22758697.0,13094078.0,14913743.0,34734111.0,2088756.0,2088756.0,2088756.0,3125.0,3125.0,3125.0,,,,,,,,,,,,,,,,,,250.0,208.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,2983296.0,2983296.0,2983296.0,134770.0,134770.0,134770.0,,,,2078584.0,1869618.0,1869618.0,,,,2983296.0,,1.0,1.19,,967261.0,,,,,,,,,,466200.0,849514.0,5659121.0,1748119.0,2818976.0,3164161.0,362714.0,362714.0,362714.0,363699.0,363699.0,363699.0,3819.56,3819.56,123.21,3696.35,25276.32,12638.16,12638.16,123.21,3819.56,123.21,3696.35,25276.32,12638.16,12638.16,3696.35,25276.32,12638.16,,,,,,,,12638.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,81905898.0,81905898.0,81905898.0,2211310.0,2211310.0,2211310.0,,,,114493631.0,114012647.0,114012647.0,,,,81905898.0,2265917.0,1.0,1.0,492624.0,74475653.0,,,,,,,,,,45041717.0,22880011.0,40939068.0,34777950.0,90149265.0,101216471.0,4941546.0,4941546.0,4941546.0,2650072.0,2650072.0,2650072.0,211389.92,211389.92,19930.5,191459.42,,,,19930.5,211389.92,19930.5,191459.42,,,,191459.42,,,615.86,513.21,102.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,2093057.0,,2093057.0,484.0,,484.0,14683.0,,14683.0,890178.0,,868542.0,,,,2092928.0,,1.0,1.0,,,,,,,,,,,,,640018.0,2958858.0,,,1916388.0,22300.0,,22300.0,86709.0,,86709.0,,,,,,,,,,,,6936.76,3468.38,3468.38,,6936.76,3468.38,,,,,,,,3468.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,1250016.0,1250016.0,1250016.0,17827.0,17827.0,17827.0,,,,2897372.0,2897372.0,2897372.0,,,,4017426.0,81915.0,1.0,1.0,,1087451.0,,,,,,,,,,3122550.0,3621789.0,5441626.0,117420.0,2031048.0,3035484.0,62108.0,62108.0,62108.0,5532223.0,5532223.0,5532223.0,437782.14,437782.14,173514.84,264267.3,4795.68,2397.84,2397.84,173514.84,437782.14,173514.84,264267.3,4795.68,2397.84,2397.84,264267.3,4795.68,2397.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2397.84,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,1271834.0,,1271834.0,92339.0,,92339.0,,,,970605.0,,993413.0,,,,1271834.0,1210.0,1.0,1.0,,,,,,,,,,,,,875832.0,1731086.0,,,1201209.0,63449.0,,76301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,86393.0,,86393.0,491.0,,491.0,7517.0,,7517.0,1012582.0,,981627.0,0.0,,0.0,86393.0,0.0,1.0,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,231565.0,351459.0,,,601152.0,439055.0,,439055.0,12730.0,,12730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,308074.0,308074.0,308074.0,30200.0,30200.0,30200.0,0.0,0.0,0.0,1232584.0,1199160.0,1199160.0,0.0,0.0,0.0,308074.0,33233.0,1.0,1.0,0.0,464656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013275.0,439477.0,497313.0,19214.0,659652.0,719893.0,545540.0,545540.0,545540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,,,,,,,,,,,,,,,,32238170.0,,2.0,1.0,50507.0,107053094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23717957.0,39092546.0,63955223.0,8263136.0,58187022.0,80305591.0,,,,671125.0,671125.0,671125.0,42274.0,42274.0,8949.0,33325.0,11416.0,5708.0,5708.0,8949.0,42274.0,8949.0,33325.0,11416.0,5708.0,5708.0,33325.0,11416.0,5708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5708.0,0.0,9295113.0,1196054.0,165065.0,4496625.0,9295113.0,1196054.0,165065.0,1823297.0,9295113.0,1196054.0,165065.0,1823297.0,81531075.0,65392777.0,0.0,0.0,5470380.0,5470380.0,5470380.0,15646563.0,15646563.0,15646563.0,,,,,,,,
1455,1891700.0,,1891700.0,17616.0,,17616.0,,,,3902573.0,,3692867.0,,,,1891700.0,137500.0,1.0,1.0,,,,,,,,,,,,,721458.0,2196830.0,,,1296042.0,607071.0,,607071.0,52363.0,,52363.0,,,,,,,,,,,,,,,,,,,,,,,,,,4189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,34266240.0,34266240.0,34266240.0,519317.0,519317.0,519317.0,48253.0,48253.0,48253.0,123992130.0,120028965.0,120028965.0,,,,34266240.0,5160408.0,1.0,1.0,1442278.0,79032466.0,,,,,,,,,,10874569.0,15008988.0,43770361.0,5589462.0,25447090.0,42582087.0,19692200.0,19692200.0,19692200.0,180825.0,180825.0,180825.0,14466.0,14466.0,4167.0,10299.0,,,,4167.0,14466.0,4167.0,10299.0,,,,10299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,79852791.0,79852791.0,79852791.0,2895043.0,2895043.0,2895043.0,7556.0,7556.0,7556.0,72436865.0,72231090.0,72231090.0,1050.0,1050.0,1050.0,79831479.0,0.0,1.0,1.0,180313.0,50517714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31512333.0,66416235.0,88282733.0,6996335.0,68639932.0,113172765.0,27078445.0,27078445.0,27078445.0,33581827.0,33581827.0,33581827.0,2686213.61,2686213.61,604520.25,2081693.36,0.0,0.0,0.0,604520.25,2686213.61,604520.25,2081693.36,0.0,0.0,0.0,2081693.36,0.0,0.0,332.57,277.14,55.43,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,35424.0,16636.0,16636.0,0.0,0.0,0.0,0.0,0.0,0.0,86579.0,268597.0,254674.0,0.0,0.0,0.0,35424.0,0.0,,1.0,0.0,81912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72405.0,33869.0,33871.0,0.0,,4943.0,184973.0,33515.0,33515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,2621485491.0,2621485491.0,2621485491.0,289475950.0,293987932.0,293987932.0,216743534.0,216743534.0,216743534.0,3436316393.0,3362512285.0,3362512285.0,0.0,0.0,0.0,2624190813.0,630339329.0,1.0,1.0,582012014.0,14555129135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4099364836.0,3139674129.0,5156196989.0,4159131116.0,7201310692.0,9733566133.0,2788362922.0,2788374240.0,2788374240.0,683987588.0,683987588.0,683987588.0,23637540.0,23637540.0,16382608.0,7098847.0,9050727.0,4166100.0,4191668.0,16382608.0,23637540.0,16382608.0,7098847.0,9050727.0,4166100.0,4191668.0,7098847.0,9050727.0,4166100.0,9901445.0,4785759.0,5031341.0,84345.0,590873.0,156085.0,692959.0,4191668.0,12129295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,10051999.0,10051999.0,10051999.0,396732.0,396732.0,396732.0,,,,84480441.0,84792373.0,84792373.0,,,,10051999.0,1347513.0,1.0,1.0,107801.0,46682798.0,,,34661.0,,,34661.0,,,34661.0,94930084.0,2197805.0,10539661.0,9417209.0,1890216.0,20484424.0,6372145.0,6372145.0,6372145.0,46880.0,46880.0,46880.0,,,,,,,,,,,,,,,,,,,,,,,,,,3750.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
