,Ар1.0,Ар1.1,Ар1.2,Ар2.0,Ар2.1,Ар2.2,Ар3.0,Ар3.1,Ар3.2,Ар4.0,Ар4.1,Ар4.2,Ар5.0,Ар5.1,Ар5.2,Ариск0,БК,Кф,Кинс,Крд,КРФмп0,КРФрп0,КРФсп0,КРФмп1,КРФрп1,КРФсп1,КРФмп2,КРФрп2,КРФсп2,Крис,Кскр,Лам,Лат,ОД,Овм,Овт,ПК0,ПК1,ПК2,РР0,РР1,РР2,ПР0,ПР1,ОПР1,СПР1,ФР1,ОФР1,СФР1,ОПР0,ПР2,ОПР2,СПР2,ФР2,ОФР2,СФР2,СПР0,ФР0,ОФР0,ТР,ОТР,ДТР,ГВР(ТР),ГВР(ВР),ГВР(ПР),ГВР(ФР),СФР0,ВР,Ф,Кбр,Кр,Кз,Лат1,О,ВО,Лат1.1
3314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1129351.0,,1606210.0
3318,106756.0,,,,,,,,,20127.0,,,,,,106756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,110568.0,28566.0,,
3324,71983.0,,,52861.0,,,,,,42888.0,,,6.0,,,71983.0,4395.0,1.01,,,,,,,,,,,,,,,,,,,,,,19455.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1556.4,,,,,368330.0,248914.0,,
3328,31221291.0,31221291.0,31221291.0,7233041.0,7233041.0,7233041.0,0.0,0.0,0.0,9513846.0,9513846.0,9513846.0,0.0,0.0,0.0,31221291.0,128453.0,1.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23132270.0,40362948.0,63102795.0,115708.0,55706689.0,57081313.0,6197326.0,6197326.0,6197326.0,165019.0,165019.0,165019.0,13201.49,13201.49,13201.49,0.0,0.0,0.0,0.0,13201.49,13201.49,13201.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3330,576595.0,576595.0,576595.0,96242.0,96242.0,96242.0,3271831.0,3271831.0,3271831.0,3731477.0,3731477.0,3731477.0,0.0,0.0,0.0,576595.0,21218.0,0.99,0.0,3157031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.0,11710547.0,4756130.0,5507497.0,0.0,5944112.0,7800934.0,4226337.0,4226337.0,4226337.0,2645722.0,2645722.0,2645722.0,211657.74,211657.74,30555.75,181101.99,0.0,0.0,0.0,30555.75,211657.74,30555.75,181101.99,0.0,0.0,0.0,181101.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3332,359476.0,,,293.0,,,,,,211740.0,,,,,,359476.0,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,571042.0,521126.0,,
3333,11426154.0,11426154.0,11426154.0,6900955.0,6900955.0,6900955.0,0.0,0.0,0.0,6518282.0,6518282.0,6518282.0,0.0,0.0,0.0,11426154.0,0.0,1.0,0.0,4699668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25645213.0,40281957.0,39816290.0,2207646.0,25550922.0,34200534.0,6385114.0,6385114.0,6385114.0,1954136.0,1954136.0,1954136.0,115328.16,115328.16,115328.16,0.0,0.0,0.0,0.0,115328.16,115328.16,115328.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41002.7,,,,,,,,
3337,4389412.0,4389412.0,4389412.0,12319113.0,12319113.0,12319113.0,631.0,631.0,631.0,12478684.0,12478684.0,12478684.0,0.0,0.0,0.0,4389412.0,85503.0,1.02,0.0,15864401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24827506.0,20140780.0,23350625.0,13707025.0,5963649.0,33243045.0,0.0,0.0,0.0,34864.0,34864.0,34864.0,2789.12,2789.12,2789.12,0.0,0.0,0.0,0.0,2789.12,2789.12,2789.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3340,27771069.0,27771069.0,27771069.0,63307.0,63307.0,63307.0,0.0,0.0,0.0,52046921.0,56968121.0,56968121.0,0.0,0.0,0.0,27771069.0,1140000.0,1.0,426489.0,36310329.0,0.0,0.0,344712.0,0.0,0.0,344712.0,0.0,0.0,344712.0,0.0,27445809.0,12347587.0,20634581.0,41676367.0,13240718.0,18630357.0,2403216.0,2403216.0,2403216.0,11519747.0,11519747.0,11519747.0,921579.78,921579.78,236519.58,685060.2,0.0,0.0,0.0,236519.58,921579.78,236519.58,685060.2,0.0,0.0,0.0,685060.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3341,378445.0,,,134191.0,,,,,,27759.0,,,,,,378445.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1049236.0,981280.0,,
3342,248557.0,,,2186.0,,,0.0,,,34456.0,,,0.0,,,248557.0,8.0,0.97,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284805.0,68532.0,0.0,
3344,830067.0,830067.0,830067.0,364644.0,364644.0,364644.0,0.0,0.0,0.0,4603916.0,4603916.0,4603916.0,0.0,0.0,0.0,830067.0,396433.0,1.16,0.0,4143435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24347.0,2354284.0,3785580.0,8265118.0,11531.0,4950961.0,5355013.0,712839.0,712839.0,712839.0,10304650.0,10304650.0,10304650.0,616028.97,616028.97,106540.36,509488.61,0.0,0.0,0.0,106540.36,616028.97,106540.36,509488.61,0.0,0.0,0.0,509488.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208343.02,,,,,,,,
3349,346038340.0,346038340.0,346038340.0,16499158.0,16499158.0,16499158.0,142666.0,142666.0,142666.0,2315045809.0,2321947239.0,2321947239.0,0.0,0.0,0.0,469210493.0,29996465.0,1.0,33923622.0,1505672591.0,0.0,0.0,222418.0,0.0,0.0,222418.0,0.0,0.0,222418.0,2826084.0,997514172.0,435276834.0,557975859.0,605136693.0,563061480.0,932674143.0,128606956.0,128606956.0,128606956.0,200730361.0,200730361.0,200730361.0,15962666.05,15962666.05,7953751.41,8008914.64,52116.53,11282.87,40833.66,7953751.41,15962666.05,7953751.41,8008914.64,52116.53,11282.87,40833.66,8008914.64,52116.53,11282.87,43646.31,28330.42,15315.89,0.0,0.0,0.0,0.0,40833.66,0.0,,,,,,,,
3351,534802.0,,534802.0,77777.0,,77777.0,0.0,,0.0,579001.0,,579001.0,0.0,,0.0,622209.0,0.0,0.98,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,1029207.0,1257846.0,,,1083496.0,100539.0,,100539.0,142412.0,,142412.0,11392.92,0.0,0.0,0.0,0.0,0.0,0.0,4055.18,11392.92,4055.18,7337.74,0.0,0.0,0.0,7337.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3354,8248250.0,8248250.0,8248250.0,927583.0,927583.0,927583.0,0.0,0.0,0.0,135536054.0,135536054.0,135536054.0,0.0,0.0,0.0,8248250.0,741838.0,1.05,0.0,76258877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,0.0,18311995.0,26564187.0,19040431.0,13213146.0,22076750.0,7059.0,7059.0,7059.0,100746.0,100746.0,100746.0,8059.7,8059.7,8059.7,0.0,0.0,0.0,0.0,8059.7,8059.7,8059.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3360,6547331.0,6547331.0,6547331.0,394977.0,394977.0,394977.0,,,,33126649.0,33126649.0,33126649.0,,,,6547331.0,,1.0,0.0,23265781.0,0.0,2497100.0,0.0,0.0,2497100.0,0.0,0.0,2497100.0,0.0,14931.0,,3221471.0,3804863.0,28208036.0,9605799.0,11099728.0,9706733.0,9706733.0,9706733.0,1076553.0,1076553.0,1076553.0,77827.81,77827.81,6262.13,71565.68,0.0,0.0,0.0,6262.13,77827.81,6262.13,71565.68,0.0,0.0,0.0,71565.68,0.0,0.0,270.67,225.56,45.11,0.0,0.0,0.0,0.0,0.0,8025.73,,,,,,,,
3365,1750907.0,1750907.0,1750907.0,695944.0,695944.0,695944.0,599952.0,599952.0,599952.0,6726975.0,7704917.0,7704917.0,21009.0,21009.0,21009.0,1750907.0,0.0,0.98,0.0,3835821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11083.0,3846290.0,5833905.0,9165549.0,47987.0,2786408.0,3431938.0,3558128.0,3558128.0,3558128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3368,65341897.0,65341897.0,65341897.0,19497700.0,19497700.0,19497700.0,0.0,0.0,0.0,136031826.0,131698942.0,131698942.0,0.0,0.0,0.0,76954079.0,865485.0,1.0,12.0,85696140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351766.0,66485741.0,76888957.0,201755134.0,117559075.0,99974671.0,180827273.0,20399519.0,20399519.0,20399519.0,55001743.0,55001743.0,55001743.0,4225918.18,4225918.18,1543271.55,2682646.63,172144.79,11556.2,160495.89,1543271.55,4225918.18,1543271.55,2682646.63,172144.79,11556.2,160495.89,2682646.63,172144.79,11556.2,2076.46,1730.38,346.08,0.0,0.0,0.0,92.7,160495.89,0.0,,,,,,,,
3379,224290.0,,224290.0,29972.0,,29972.0,0.0,,0.0,461944.0,,461944.0,0.0,,0.0,224290.0,19948.0,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,87706.0,394985.0,,,510808.0,25262.0,,25262.0,9692.0,,9692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.34,,,,,,,,
3388,39462148.0,39462148.0,39462148.0,1417955.0,1417955.0,1417955.0,0.0,0.0,0.0,23770053.0,23903303.0,23903303.0,0.0,0.0,0.0,39462148.0,532813.0,1.0,49500.0,15769937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52219.0,20068047.0,28412510.0,75742868.0,6531778.0,36159637.0,81497440.0,6254764.0,6254764.0,6254764.0,2134138.0,2134138.0,2134138.0,170731.0,170731.0,41591.0,129140.0,0.0,0.0,0.0,41591.0,170731.0,41591.0,129140.0,0.0,0.0,0.0,129140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3390,1901220.0,1901220.0,1901220.0,5055650.0,5055650.0,5055650.0,0.0,0.0,0.0,2062981.0,2062981.0,2062981.0,0.0,0.0,0.0,1901220.0,0.0,1.0,0.0,6472115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8010411.0,21350380.0,23452364.0,7628523.0,15454925.0,18138446.0,1899258.0,1899258.0,1899258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3395,1463772.0,1463772.0,1463772.0,125464.0,125464.0,125464.0,0.0,0.0,0.0,4598112.0,4227797.0,4227797.0,0.0,0.0,0.0,1463772.0,0.0,1.0,0.0,102390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2926.0,0.0,874772.0,2190865.0,1033376.0,936379.0,959542.0,43131.0,43131.0,43131.0,318218.0,318218.0,318218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25457.42,,,,,,,,
3396,38437607.0,38437607.0,38437607.0,477.0,477.0,477.0,0.0,0.0,0.0,18743328.0,18552321.0,18552321.0,0.0,0.0,0.0,38437607.0,0.0,0.86,0.0,46869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3031.0,1604252.0,23200067.0,52423362.0,0.0,36941180.0,48522282.0,3361714.0,3361714.0,3361714.0,248313.0,248313.0,248313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19865.04,,,,,,,,
3397,494944.0,494944.0,494944.0,11943.0,11943.0,11943.0,0.0,0.0,0.0,552881.0,552881.0,552881.0,0.0,0.0,0.0,494944.0,262963.0,1.0,0.0,324535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.0,959230.0,777814.0,1621176.0,0.0,437904.0,567959.0,64896.0,64896.0,64896.0,916970.0,916970.0,916970.0,73357.58,73357.58,26454.85,46902.73,0.0,0.0,0.0,26454.85,73357.58,26454.85,46902.73,0.0,0.0,0.0,46902.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3403,931006.0,931006.0,931006.0,42563.0,42563.0,42563.0,58355.0,58355.0,58355.0,9612928.0,9612928.0,9612928.0,0.0,0.0,0.0,931006.0,176409.0,0.98,0.0,3862337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2569.0,8025550.0,1576950.0,4149087.0,962750.0,2879421.0,3536816.0,253339.0,253339.0,253339.0,60272.0,60272.0,60272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4821.76,,,,,,,,
3407,25650894.0,25650894.0,25650894.0,3900615.0,3900615.0,3900615.0,12028.0,12028.0,12028.0,2650339.0,2650339.0,2650339.0,0.0,0.0,0.0,25650894.0,0.0,1.05,0.0,3906276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,7707340.0,13316197.0,37145570.0,1384268.0,13236960.0,26859231.0,1685506.0,1685506.0,1685506.0,4251306.0,4251306.0,4251306.0,340104.51,340104.51,340104.51,0.0,0.0,0.0,0.0,340104.51,340104.51,340104.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3413,827282.0,827282.0,827282.0,2.0,2.0,2.0,0.0,0.0,0.0,1085626.0,1085626.0,1085626.0,0.0,0.0,0.0,827282.0,0.0,1.05,0.0,505512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927261.0,473408.0,823694.0,0.0,394748.0,398953.0,345593.0,345593.0,345593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3415,491998.0,,491998.0,52956.0,,52956.0,0.0,,0.0,117248.0,,117248.0,0.0,,0.0,491998.0,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,255610.0,805620.0,,,514639.0,18042.0,,18042.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3416,1280534.0,1280534.0,1280534.0,0.0,0.0,0.0,0.0,0.0,0.0,1260130.0,1262234.0,1262234.0,0.0,0.0,0.0,1280534.0,0.0,1.0,37802.0,107901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,2124913.0,387858.0,1291631.0,63486.0,558815.0,611382.0,190028.0,190028.0,190028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3417,454929.0,454929.0,454929.0,259.0,259.0,259.0,0.0,0.0,0.0,1116298.0,1116298.0,1116298.0,0.0,0.0,0.0,454929.0,7568.0,1.0,0.0,352946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.0,827734.0,1326364.0,1557803.0,5486.0,1244168.0,1268615.0,152920.0,152920.0,152920.0,35289.0,35289.0,35289.0,2823.14,2823.14,1145.56,1677.58,0.0,0.0,0.0,1145.56,2823.14,1145.56,1677.58,0.0,0.0,0.0,1677.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3420,6417.0,,,0.0,,,0.0,,,116.0,,,0.0,,,6417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6140.0,1502.0,0.0,
3421,5013966.0,5013966.0,5013966.0,60941.0,60941.0,60941.0,4320.0,4320.0,4320.0,15601262.0,15374424.0,15374424.0,0.0,0.0,0.0,5013966.0,49235.0,0.92,0.0,12009185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81921.0,9367277.0,2380130.0,6171115.0,1267228.0,6783168.0,9059037.0,5591589.0,5591589.0,5591589.0,13623363.0,13623363.0,13623363.0,1089364.42,1089364.42,213463.1,875901.32,0.0,0.0,0.0,213463.1,1089364.42,213463.1,875901.32,0.0,0.0,0.0,875901.32,0.0,0.0,504.64,420.53,84.11,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3427,88596.0,,,8492.0,,,0.0,,,54378.0,,,375.0,,,180564.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1674.0,,,133.94,0.0,0.0,0.0,0.0,0.0,0.0,133.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,292847.0,205790.0,0.0,
3436,298262.0,298262.0,298262.0,20769.0,20769.0,20769.0,0.0,0.0,0.0,1474585.0,1474585.0,1474585.0,0.0,0.0,0.0,298262.0,25003.0,0.91,0.0,813601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17014.0,4090202.0,676616.0,983087.0,2140.0,645781.0,721192.0,661785.0,661785.0,661785.0,54640.0,54640.0,54640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4371.23,,,,,,,,
3437,95401.0,95401.0,95401.0,50347.0,50347.0,50347.0,0.0,0.0,0.0,12196010.0,12196010.0,12196010.0,0.0,0.0,0.0,95401.0,290498.0,0.99,0.0,21789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4797.0,8325215.0,340464.0,4323318.0,623243.0,52486.0,3542061.0,7228227.0,7228227.0,7228227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3446,1286653.0,1286653.0,1286653.0,75800.0,75800.0,75800.0,254440.0,254440.0,254440.0,1319035.0,1319035.0,1319035.0,0.0,0.0,0.0,1286653.0,169700.0,0.94,0.0,571895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1914436.0,2630214.0,305164.0,727995.0,735066.0,0.0,0.0,0.0,1434736.0,1434736.0,1434736.0,114778.84,114778.84,69871.81,44907.03,0.0,0.0,0.0,69871.81,114778.84,69871.81,44907.03,0.0,0.0,0.0,44907.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3450,468963.0,468963.0,468963.0,103411.0,103411.0,103411.0,0.0,0.0,0.0,413084.0,413084.0,413084.0,0.0,0.0,0.0,468963.0,737476.0,1.0,293004.0,39852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17039.0,6275018.0,3885703.0,6953459.0,28800.0,6523929.0,7555232.0,34056.0,34056.0,34056.0,6455488.0,6455488.0,6455488.0,501417.31,501417.31,65399.12,436018.19,7143.2,3571.6,3571.6,65399.12,501417.31,65399.12,436018.19,7143.2,3571.6,3571.6,436018.19,7143.2,3571.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3571.6,7878.55,,,,,,,,
3452,161926.0,,161926.0,269.0,,269.0,0.0,,0.0,204668.0,,204668.0,0.0,,0.0,161926.0,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,25898.0,169315.0,,,88989.0,45101.0,,45101.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3454,20887951.0,,,287.0,,,0.0,,,1452016.0,,,0.0,,,20887951.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,27.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,21207811.0,20981612.0,0.0,
3456,5963200.0,5963200.0,5963200.0,19514.0,19514.0,19514.0,0.0,0.0,0.0,172564.0,172564.0,172564.0,0.0,0.0,0.0,5963200.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,226889.0,9432712.0,9671558.0,0.0,3536512.0,3585472.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3460,163645.0,163645.0,163645.0,283684.0,283684.0,283684.0,0.0,0.0,0.0,319454.0,319454.0,319454.0,0.0,0.0,0.0,163645.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1504578.0,1081810.0,1423399.0,0.0,946308.0,1073981.0,1433050.0,1433050.0,1433050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3463,274283.0,274283.0,274283.0,806684.0,806684.0,806684.0,0.0,0.0,0.0,256204.0,256204.0,256204.0,0.0,0.0,0.0,274283.0,0.0,1.0,0.0,44111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195347.0,4517087.0,4101509.0,0.0,418.0,80356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3465,21120585.0,21120585.0,21120585.0,8608359.0,8608359.0,8608359.0,0.0,0.0,0.0,1017562.0,1017562.0,1017562.0,0.0,0.0,0.0,21120585.0,8548.0,1.0,0.0,6955473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7824852.0,17032594.0,25656912.0,534278.0,17475343.0,31551555.0,0.0,0.0,0.0,42535.0,42535.0,42535.0,3402.79,3402.79,3402.79,0.0,0.0,0.0,0.0,3402.79,3402.79,3402.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3467,1399343.0,1399343.0,1399343.0,93045.0,93045.0,93045.0,1363.0,1363.0,1363.0,1474243.0,1474243.0,1474243.0,159410.0,159410.0,159410.0,1399343.0,0.0,1.0,0.0,64581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0,527412.0,1615254.0,2796016.0,44847.0,2256832.0,2261499.0,1472.0,1472.0,1472.0,148845.0,148845.0,148845.0,3654.66,3654.66,1869.67,1784.99,0.0,0.0,0.0,1869.67,3654.66,1869.67,1784.99,0.0,0.0,0.0,1784.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8252.91,,,,,,,,
3468,2360315.0,2360315.0,2360315.0,114064.0,114064.0,114064.0,,,,233856.0,233856.0,233856.0,,,,2360315.0,,1.0,,161708.0,,,,,,,,,,3014.0,322850.0,621348.0,2926660.0,62500.0,1799355.0,1892563.0,8867.0,8867.0,8867.0,47506.0,47506.0,47506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.46,,,,,,,,
3470,4115203.0,4115203.0,4115203.0,7743.0,7743.0,7743.0,0.0,0.0,0.0,66646995.0,66652860.0,66652860.0,0.0,0.0,0.0,4115203.0,428000.0,1.0,0.0,39766293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2896.0,6153087.0,3833034.0,10920163.0,30835062.0,1397807.0,5085099.0,72589.0,72589.0,72589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
