,Ар1.0,Ар1.1,Ар1.2,Ар2.0,Ар2.1,Ар2.2,Ар3.0,Ар3.1,Ар3.2,Ар4.0,Ар4.1,Ар4.2,Ар5.0,Ар5.1,Ар5.2,Ариск0,БК,Кф,Кинс,Крд,КРФмп0,КРФрп0,КРФсп0,КРФмп1,КРФрп1,КРФсп1,КРФмп2,КРФрп2,КРФсп2,Крис,Кскр,Лам,Лат,ОД,Овм,Овт,ПК0,ПК1,ПК2,РР0,РР1,РР2,ПР0,ПР1,ОПР1,СПР1,ФР1,ОФР1,СФР1,ОПР0,ПР2,ОПР2,СПР2,ФР2,ОФР2,СФР2,СПР0,ФР0,ОФР0,ТР,ОТР,ДТР,ГВР(ТР),ГВР(ВР),ГВР(ПР),ГВР(ФР),СФР0,ВР,Ф,Кбр,Кр,Кз,Лат1,О,ВО,Лат1.1
1659,1383377.0,,1383377.0,45134.0,,45134.0,4.0,,4.0,4520319.0,,4516743.0,,,,1383377.0,,1.0,,,,,,,,,,,,,,1260130.0,1999457.0,,,1638415.0,298930.0,,298930.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1673,26591.0,,26591.0,32190.0,,32190.0,,,,879613.0,,879297.0,,,,26591.0,,0.96,,,,,,,,,,,,,,28073.0,207791.0,,,170695.0,88737.0,,88737.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1680,4829450.0,4829450.0,4829450.0,6367863.0,6367863.0,6367863.0,0.0,0.0,0.0,1218587.0,138273.0,138273.0,117.0,117.0,117.0,4829450.0,,1.0,,6279717.0,,,,,,,,,,5.0,16858314.0,7252675.0,22616428.0,15777.0,14529688.0,31241721.0,,,,173720.0,173720.0,173720.0,13897.61,13897.61,13897.61,0.0,0.0,0.0,0.0,13897.61,13897.61,13897.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,
170,6806289.0,6806289.0,6806289.0,9838.0,9838.0,9838.0,35157.0,35157.0,35157.0,100649872.0,100649872.0,100649872.0,0.0,0.0,0.0,6806289.0,334668.0,0.93,0.0,37230453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2832.0,14821043.0,6847195.0,11026018.0,36721126.0,2789001.0,7189026.0,273923.0,273923.0,273923.0,885988.0,885988.0,885988.0,70879.0,70879.0,70879.0,0.0,0.0,0.0,0.0,70879.0,70879.0,70879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1720,2251579.0,2251579.0,2251579.0,19870.0,19870.0,19870.0,,,,6243725.0,6076703.0,6076703.0,,,,2251579.0,,1.0,,3596388.0,,,,,,,,,,20155.0,2433922.0,546662.0,2611274.0,2086243.0,1901596.0,2197217.0,280711.0,280711.0,280711.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,
1732,1066198.0,1066198.0,1066198.0,2257.0,2257.0,2257.0,277677.0,277677.0,277677.0,533381.0,533312.0,533312.0,,,,1066198.0,,1.0,,95227.0,,,,,,,,,,5518.0,85809.0,1244769.0,2204572.0,11139.0,612255.0,666504.0,12349.0,12349.0,12349.0,87570.0,87570.0,87570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7005.6,,,,,,,,
1745,16337498.0,16337498.0,16337498.0,38818.0,38818.0,38818.0,,,,19953178.0,19953178.0,19953178.0,,,,16337498.0,,1.03,,12690408.0,,,,,,,,,,6167.0,721018.0,7981798.0,11894044.0,8718768.0,4721485.0,11523036.0,178937.0,178937.0,178937.0,1735372.0,1735372.0,1735372.0,138829.74,138829.74,52417.48,86412.26,,,,52417.48,138829.74,52417.48,86412.26,,,,86412.26,,,,,,,,,,,,,,,,,,,
1747,701327.0,,701327.0,7469.0,,7469.0,,,,844621.0,,844621.0,,,,701327.0,,0.99,,,,,,,,,,,,,,105027.0,821668.0,,,944889.0,4817.0,,4817.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1751,5848786.0,5848786.0,5848786.0,12064912.0,12064912.0,12064912.0,0.0,0.0,0.0,77029890.0,80159867.0,80159867.0,224.0,224.0,224.0,16541197.0,1846988.0,1.0,147759.0,24915316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225356.0,102120451.0,45821810.0,106505945.0,169397298.0,26819099.0,37405116.0,732330.0,732330.0,732330.0,163283896.0,163283896.0,163283896.0,13062296.94,13062296.94,4478545.02,8583751.92,0.0,0.0,0.0,4478545.02,13062296.94,4478545.02,8583751.92,0.0,0.0,0.0,8583751.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.74,,,,,,,,
1752,2433255.0,,2433255.0,217365.0,,217365.0,,,,9011968.0,,8917984.0,,,,2433255.0,,0.99,,,,,,,,,,,,,,2093518.0,3545483.0,,,3036663.0,537662.0,,537662.0,41759.0,,41759.0,95.36,,,,,,,5.26,95.36,5.26,90.1,3245.38,1622.69,1622.69,90.1,3245.38,1622.69,,,,,,,,1622.69,0.0,,,,,,,,
1765,89793.0,,89793.0,29015.0,,29015.0,,,,700711.0,,700711.0,,,,89793.0,,0.98,,,,,,,,,,,,,,143768.0,236136.0,,,219669.0,72840.0,,72840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
1781,1166954.0,,1166954.0,5132.0,,5132.0,,,,945065.0,,943968.0,,,,1166954.0,2199.0,0.98,,,,,,,,,,,,,,429683.0,1249051.0,,,787813.0,512010.0,,512010.0,19850.0,,19850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588.0,,,,,,,,
1788,404520.0,,404520.0,26322.0,,26322.0,,,,728324.0,,720162.0,,,,404520.0,,0.97,,,,,,,,,,,,,,131602.0,572487.0,,,319109.0,180050.0,,180050.0,14089.0,,14089.0,,,,,,,,,,,,,,,,,,,,,,,,,,1127.12,,,,,,,,
1792,1139011.0,1139011.0,1139011.0,1738370.0,1738370.0,1738370.0,,,,140868338.0,140817564.0,140817564.0,,,,1139011.0,,0.97,,78664194.0,,,,,,,,,,3235.0,2504612.0,7041627.0,14369507.0,46400000.0,3691205.0,9627144.0,1186913.0,1186913.0,1186913.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1809,1563847.0,,1563847.0,9321.0,,9321.0,,,,582887.0,,527223.0,,,,1563847.0,,0.96,,,,,,,,,,,,,,564590.0,1685344.0,,,1124041.0,385825.0,,385825.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1810,9451202.0,9451202.0,9451202.0,1124956.0,1124956.0,1124956.0,19373.0,19373.0,19373.0,68977828.0,67431197.0,67431197.0,,,,9451202.0,3594678.0,1.07,504235.0,29461546.0,,,,,,,,,,77370.0,19603683.0,7867310.0,21191969.0,1439682.0,26700010.0,37410447.0,5081333.0,5081333.0,5081333.0,1368838.0,1368838.0,1368838.0,109507.0,109507.0,13456.0,96051.0,0.0,0.0,0.0,13456.0,109507.0,13456.0,96051.0,0.0,0.0,0.0,96051.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,
1818,582401.0,,582401.0,,,,,,,381287.0,,270431.0,,,,582401.0,,1.0,,,,,,,,,,,,,,35075.0,587088.0,,,140770.0,6876.0,,6876.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1829,1457394.0,1457394.0,1457394.0,27160.0,27160.0,27160.0,0.0,0.0,0.0,10820398.0,10820398.0,10820398.0,0.0,0.0,0.0,2528769.0,1145169.0,1.0,0.0,2903078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8173.0,9393015.0,7412710.0,9960558.0,2508767.0,5418810.0,6097728.0,473948.0,473948.0,473948.0,2095603.0,2095603.0,2095603.0,65878.82,65878.82,16518.52,49360.3,88207.16,44103.58,44103.58,16518.52,65878.82,16518.52,49360.3,88207.16,44103.58,44103.58,49360.3,88207.16,44103.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44103.58,13562.22,,,,,,,,
1885,14754762.0,14754762.0,14754762.0,159973.0,159973.0,159973.0,0.0,0.0,0.0,30768411.0,30463747.0,30471747.0,0.0,0.0,0.0,14754762.0,125003.0,0.96,720509.0,12056813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76221.0,23829295.0,10225852.0,17539288.0,10563914.0,12689622.0,15028874.0,9223308.0,9223308.0,9223308.0,306619.0,306619.0,306619.0,342.26,342.26,131.64,210.62,158.0,79.0,79.0,131.64,342.26,131.64,210.62,158.0,79.0,79.0,210.62,158.0,79.0,39.97,33.31,6.66,0.0,0.0,0.0,0.0,79.0,23989.27,,,,,,,,
1896,1456885.0,,1456885.0,11457.0,,11457.0,6959.0,,6959.0,1926665.0,,1805116.0,0.0,,0.0,1456885.0,0.0,0.99,,,,,,,,,,,,,,,1530475.0,,,1177296.0,354362.0,,354362.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1902,201622.0,,,0.0,,,0.0,,,7806.0,,,,,,201622.0,,1.0,,,,,,,,,,,,,,,,,,,16802.0,,,6466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.28,,,,,208127.0,2204.0,,
1920,6983317.0,6983317.0,6983317.0,554718.0,554718.0,554718.0,4.0,4.0,4.0,9300461.0,8750029.0,8750029.0,0.0,0.0,0.0,8345486.0,0.0,0.97,70562.0,3648881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23341.0,4952595.0,12296009.0,13479438.0,4457171.0,10475489.0,11611730.0,2738270.0,2738270.0,2738270.0,1671985.0,1671985.0,1671985.0,52484.16,52484.16,49113.85,3370.31,24166.76,12083.38,12083.38,49113.85,52484.16,49113.85,3370.31,24166.76,12083.38,12083.38,3370.31,24166.76,12083.38,34506.87,1125.72,33381.15,0.0,0.0,0.0,0.0,12083.38,22601.03,,,,,,,,
1926,155735.0,,155735.0,13127.0,,13127.0,,,,649194.0,,649194.0,,,,155735.0,1566.0,1.0,,,,,,,,,,,,,,85886.0,220870.0,,,173531.0,194622.0,,194622.0,11400.0,,11400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0,,,,,,,,
1927,13065054.0,13065054.0,13065054.0,693599.0,693599.0,693599.0,8191.0,8191.0,8191.0,1352753.0,1350753.0,1350753.0,,,,13065054.0,186058.0,0.99,327040.0,1092750.0,,,,,,,,,,12195.0,560353.0,5288883.0,19146813.0,,15500508.0,17955053.0,499619.0,499619.0,499619.0,348366.0,348366.0,348366.0,12002.03,12002.03,6574.85,5427.18,0.0,0.0,0.0,6574.85,12002.03,6574.85,5427.18,0.0,0.0,0.0,5427.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15867.25,,,,,,,,
1948,2665167.0,,2665167.0,48986.0,,48986.0,22204.0,,22204.0,220513.0,,220513.0,0.0,,0.0,2665167.0,928.0,0.99,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,588803.0,2676363.0,,,2316264.0,51423.0,,51423.0,39711.0,,39711.0,3176.86,0.0,0.0,0.0,0.0,0.0,0.0,255.67,3176.86,255.67,2921.19,0.0,0.0,0.0,2921.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1949,630794.0,,630794.0,86.0,,86.0,,,,206895.0,,203950.0,,,,630794.0,10803.0,1.04,,,,,,,,,,,,,,39133.0,627913.0,,,243573.0,17846.0,,17846.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1966,3295940.0,3295940.0,3295940.0,158558.0,158558.0,158558.0,23433.0,23433.0,23433.0,16124206.0,15648558.0,15648558.0,,,,3295940.0,,0.98,,6035595.0,,,,,,,,,,11592.0,3908554.0,3487801.0,7823414.0,482659.0,3537602.0,5332217.0,1842516.0,1842516.0,1842516.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1973,794895.0,,794895.0,6001.0,,6001.0,,,,828597.0,,828597.0,,,,794895.0,,1.0,,,,,,,,,,,,,,28271.0,866654.0,,,78085.0,35150.0,,35150.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1978,222399642.0,222399642.0,222399642.0,7739829.0,7739829.0,7739829.0,13524450.0,13524450.0,13524450.0,902372802.0,901885552.0,901885552.0,0.0,0.0,0.0,222564474.0,12432756.0,0.91,19793354.0,430717191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494932.0,696096702.0,308619311.0,1223418541.0,597538860.0,299229084.0,725279915.0,207498740.0,207498740.0,207498740.0,58343950.0,58343950.0,58343950.0,4538187.0,4538187.0,1706309.0,2831878.0,129228.0,56566.0,56384.0,1706309.0,4538187.0,1706309.0,2831878.0,129228.0,56566.0,56384.0,2831878.0,129228.0,56566.0,0.0,0.0,0.0,0.0,101.0,0.0,16278.0,56384.0,101.0,,,,,,,,
2,317883.0,,317883.0,159.0,,159.0,,,,307844.0,,287608.0,,,,317883.0,119080.0,1.0,,,,,,,,,,,,,,318684.0,785743.0,,,523817.0,813103.0,,813103.0,10263.0,,10263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.01,,,,,,,,
2015,2348168.0,2348168.0,2348168.0,103738.0,103738.0,103738.0,,,,4075208.0,4068028.0,4068028.0,,,,2348168.0,83415.0,1.0,33366.0,2509792.0,,,,,,,,,,20654.0,3485145.0,2913679.0,3107883.0,1676131.0,2217990.0,2759294.0,379555.0,379555.0,379555.0,245894.0,245894.0,245894.0,19671.48,19671.48,5028.59,14642.89,0.0,0.0,0.0,5028.59,19671.48,5028.59,14642.89,0.0,0.0,0.0,14642.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2027,199802.0,,199802.0,52905.0,,52905.0,0.0,,0.0,359976.0,,359976.0,0.0,,0.0,199802.0,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,476419.0,482954.0,,,490418.0,0.0,,0.0,24611.0,,24611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.84,,,,,,,,
2034,1630047.0,,1630047.0,6811.0,,6811.0,0.0,,0.0,168495.0,,168495.0,0.0,,0.0,1630047.0,0.0,0.99,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,486664.0,1869347.0,,,1327126.0,133151.0,,133151.0,15068.0,,15068.0,114.0,114.0,114.0,0.0,0.0,0.0,0.0,114.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091.44,,,,,,,,
2048,2161059.0,2161059.0,2161059.0,3460045.0,3460045.0,3460045.0,16253.0,16253.0,16253.0,23032087.0,22325609.0,22325609.0,,,,2161059.0,,0.99,,9536006.0,,,,,,,,,,22140.0,9743884.0,4490455.0,14859841.0,5641808.0,11426742.0,14908703.0,1926567.0,1926567.0,1926567.0,52852.0,52852.0,52852.0,4228.14,4228.14,3020.0,1208.14,0.0,0.0,0.0,3020.0,4228.14,3020.0,1208.14,0.0,0.0,0.0,1208.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2053,49169.0,,49169.0,135270.0,,135270.0,,,,295979.0,,191998.0,,,,49169.0,7345.0,1.0,,,,,,,,,,,,,,192556.0,193430.0,,,257163.0,1281.0,,1281.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2063,816767.0,,816767.0,140262.0,,140262.0,0.0,,0.0,4117449.0,,4091427.0,0.0,,0.0,816767.0,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,865771.0,2257251.0,,,2171361.0,523504.0,,523504.0,394517.0,,394517.0,31561.34,0.0,0.0,0.0,0.0,0.0,0.0,23674.76,31561.34,23674.76,7886.58,0.0,0.0,0.0,7886.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2065,1222765.0,,1222765.0,33879.0,,33879.0,,,,1466719.0,,1334127.0,,,,1222765.0,64943.0,1.0,,,,,,,,,,,,,,,1532336.0,,,1263173.0,181352.0,,181352.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2070,630183.0,,630183.0,37414.0,,37414.0,0.0,,0.0,904206.0,,904175.0,0.0,,0.0,630183.0,,0.9,,,,,,,,,,,,,,77037.0,889376.0,,,916583.0,8571.0,,8571.0,344695.0,,344695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27575.61,,,,,,,,
2085,2154.0,,2154.0,,,,,,,137193.0,,105255.0,,,,2154.0,,0.92,,,,,,,,,,,,,,487.0,2410.0,,,377.0,287934.0,,287934.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
21,346843.0,,346843.0,11685.0,,11685.0,0.0,,0.0,715341.0,,715341.0,,,,346843.0,,0.98,,,,,,,,,,,,,,245832.0,402411.0,,,581595.0,236561.0,,236561.0,22234.0,,22234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1778.75,,,,,,,,
2103,320049.0,,320049.0,269389.0,,269389.0,134512.0,,134512.0,1586671.0,,1452641.0,0.0,,0.0,320049.0,162713.0,0.98,,,,,,,,,,,,,,555019.0,1875381.0,,,1645718.0,1088381.0,,1088381.0,19950.0,,19950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595.98,,,,,,,,
2110,37611032.0,37611032.0,37611032.0,67926.0,67926.0,67926.0,4423.0,4423.0,4423.0,202392021.0,202392021.0,202392021.0,0.0,0.0,0.0,37611032.0,1161323.0,1.02,10.0,142774102.0,159168.0,0.0,0.0,159168.0,0.0,0.0,159168.0,0.0,0.0,1362.0,160547629.0,6855120.0,22780913.0,141852529.0,8899313.0,28685827.0,62744238.0,62744238.0,62744238.0,4126444.0,4126444.0,4126444.0,330115.55,330115.55,305031.67,25083.88,0.0,0.0,0.0,305031.67,330115.55,305031.67,25083.88,0.0,0.0,0.0,25083.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2119,1003465.0,1003465.0,1003465.0,42692.0,42692.0,42692.0,442.0,442.0,442.0,4172854.0,4172834.0,4172834.0,210846.0,210846.0,210846.0,1003465.0,0.0,1.05,0.0,2832664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6256.0,9011163.0,1514640.0,6457119.0,3499.0,2561697.0,2988608.0,590326.0,590326.0,590326.0,9523907.0,9523907.0,9523907.0,761912.59,761912.59,145397.41,616515.18,0.0,0.0,0.0,145397.41,761912.59,145397.41,616515.18,0.0,0.0,0.0,616515.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
212,5750344.0,5750344.0,5750344.0,431101.0,431101.0,431101.0,99276.0,99276.0,99276.0,6447674.0,6364256.0,6364256.0,0.0,0.0,0.0,6252121.0,,0.99,21069.0,2946112.0,0.0,0.0,108816.0,0.0,0.0,108816.0,0.0,0.0,108816.0,4466.0,4715776.0,2093536.0,8452516.0,2036354.0,4383446.0,5313993.0,378491.0,378491.0,378491.0,30672.0,30672.0,30672.0,2432.86,2432.86,2027.38,405.48,0.0,0.0,0.0,2027.38,2432.86,2027.38,405.48,0.0,0.0,0.0,405.48,0.0,0.0,20.92,17.43,3.49,,,,,0.0,0.0,,,,,,,,
2152,125797.0,,125797.0,200292.0,,200292.0,,,,65635.0,,65635.0,,,,125797.0,1673.0,1.0,,,,,,,,,,,,,,24794.0,1125424.0,,,711061.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2156,850983.0,850983.0,850983.0,44376.0,44376.0,44376.0,0.0,0.0,0.0,2655278.0,2655278.0,2655278.0,0.0,0.0,0.0,1067192.0,0.0,0.91,0.0,1496048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,4147334.0,645100.0,2816539.0,58466.0,2065515.0,2504558.0,2251254.0,2251254.0,2251254.0,1205949.0,1205949.0,1205949.0,92536.53,92536.53,18981.06,73555.47,63.52,31.76,31.76,18981.06,92536.53,18981.06,73555.47,63.52,31.76,31.76,73555.47,63.52,31.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.76,3875.9,,,,,,,,
2168,7060033.0,7060033.0,7060033.0,3007.0,3007.0,3007.0,0.0,0.0,0.0,139458366.0,139458366.0,139458366.0,0.0,0.0,0.0,7060033.0,0.0,1.0,0.0,90768743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5807934.0,10153309.0,58291000.0,6312650.0,13107843.0,17696.0,17696.0,17696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2170,1890228.0,1890228.0,1890228.0,14440.0,14440.0,14440.0,0.0,0.0,0.0,748396.0,748396.0,748396.0,5220.0,5220.0,5220.0,1890228.0,334148.0,1.0,0.0,1167234.0,0.0,0.0,1346666.0,0.0,0.0,1346666.0,0.0,0.0,1346666.0,9399.0,523794.0,4511778.0,6009186.0,0.0,2125405.0,2224770.0,443658.0,443658.0,443658.0,2183475.0,2183475.0,2183475.0,46801.0,46801.0,11195.0,35606.0,98369.0,42536.0,55833.0,11195.0,46801.0,11195.0,35606.0,98369.0,42536.0,55833.0,35606.0,98369.0,42536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55833.0,29508.0,,,,,,,,
2208,785658.0,785658.0,785658.0,113990.0,113990.0,113990.0,,,,5805898.0,5805892.0,5805892.0,,,,785658.0,,0.98,,3890577.0,,,,,,,,,,1602.0,5846812.0,872831.0,4501222.0,1500837.0,1933787.0,3191081.0,961302.0,961302.0,961302.0,6243705.0,6243705.0,6243705.0,499419.84,499419.84,106996.34,392423.5,76.54,38.27,38.27,106996.34,499419.84,106996.34,392423.5,76.54,38.27,38.27,392423.5,76.54,38.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.27,0.0,,,,,,,,
2209,240052020.0,240052020.0,240052020.0,37815963.0,37815963.0,37815963.0,331692.0,331692.0,331692.0,1122007377.0,1117346814.0,1117346814.0,0.0,0.0,0.0,439164801.0,98445449.0,1.0,25620878.0,774470702.0,0.0,0.0,0.0,0.0,0.0,3675203.0,0.0,0.0,0.0,1372201.0,723994120.0,515799858.0,742715761.0,38183031.0,534056712.0,897623325.0,163286589.0,163286589.0,163286589.0,251320347.0,251320347.0,251320347.0,10238950.05,10238950.05,2378129.27,7620253.46,9171908.88,4580979.76,4590929.12,2378129.27,10238950.05,2378129.27,7620253.46,9171908.88,4580979.76,4590929.12,7620253.46,9171908.88,4580979.76,168376.56,2728.84,165647.72,0.0,21778.35,240567.32,0.0,4590929.12,526392.23,,,,,,,,
2210,51082325.0,51082325.0,51082325.0,4406399.0,4406399.0,4406399.0,1731367.0,1731367.0,1731367.0,61537357.0,61367737.0,61367737.0,31281.0,31281.0,31281.0,62931658.0,540423.0,1.0,404460.0,42506087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123463.0,38398561.0,24911012.0,49383392.0,14768834.0,33856119.0,49921848.0,16260197.0,16260197.0,16260197.0,4945950.0,4945950.0,4945950.0,299397.0,299397.0,22648.0,276749.0,28226.0,1353.0,1353.0,22648.0,299397.0,22648.0,276749.0,28226.0,1353.0,1353.0,276749.0,28226.0,1353.0,272.0,227.0,45.0,0.0,0.0,0.0,25520.0,1353.0,67781.0,,,,,,,,
