,Ариск0,АРБ0,АРС0,АРЦК0,АРпр0,АРБ1,АРС1,АРЦК1,АРпр1,АРБ2,АРС2,АРЦК2,АРпр2,АРФЛ,АРкорп,АРМБР,АРМСП,БК2.0,БК2.1,БК2.2,Метод,ПК2.0,ПК2.1,ПК2.2,Кф,Кинс,Крд,КРФмп0,КРФрп0,КРФсп0,КРФмп1,КРФрп1,КРФсп1,КРФмп2,КРФрп2,КРФсп2,Кскр,Лам,Лат,ОД,Овм,Овт,РР0,РР1,РР2,ПР0,ПР1,ОПР1,СПР1,ФР1,ОФР1,СФР1,ОПР0,ПР2,ОПР2,СПР2,ФР2,ОФР2,СФР2,СПР0,ФР0,ОФР0,ТР,ОТР,ДТР,ГВР(ТР),ГВР(ВР),ГВР(ПР),ГВР(ФР),СФР0,ВР,Ар1.0,Ар1.2,Ар2.0,Ар2.2,Ар4.0,Ар4.2,БК,ПК0,ПК2,Ар1.1,Ар2.1,Ар4.1,ПК1,Ар3.0,Ар3.1,Ар3.2,Ар5.0,Ар5.2,Ар5.1,Ф,Кбр,Кр,Кз,Лат1,О,ВО,Лат1.1
705,46207683.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1286822.0,7884333.0,,,,,,,,,,14961230.0,13187072.0,36672913.0,22819458.0,38089104.0,43398005.0,1698578.0,1698578.0,1698578.0,135886.22,135886.22,91609.2,44277.02,,,,91609.2,135886.22,91609.2,44277.02,,,,44277.02,,,,,,,,,,,,35373497.0,35373497.0,3129892.0,3129892.0,21660236.0,20001693.0,1381273.0,12948702.0,12948702.0,35373497.0,3129892.0,20001693.0,12948702.0,281298.0,281298.0,281298.0,,,,,,,,,,,
708,4824679.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,2936030.0,,,,,,,,,,5893682.0,2486773.0,5508250.0,536843.0,3974490.0,4832596.0,501563.0,501563.0,501563.0,15228.19,15228.19,2645.35,12582.84,24896.81,1316.63,23580.18,2645.35,15228.19,2645.35,12582.84,24896.81,1316.63,23580.18,12582.84,24896.81,1316.63,,,,,,,,23580.18,,4824679.0,4824679.0,81176.0,81176.0,6655970.0,6440544.0,,754288.0,754288.0,4824679.0,81176.0,6440544.0,754288.0,,,,,,,,,,,,,,
760,3272942.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,,1858034.0,,,,,,,,,,2677543.0,1321091.0,3708154.0,1195245.0,2274477.0,2480932.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3272942.0,3272942.0,177190.0,177190.0,3669825.0,3660067.0,35958.0,63701.0,63701.0,3272942.0,177190.0,3660067.0,63701.0,155286.0,155286.0,155286.0,,,,,,,,,,,
77,1897724.0,57964.0,189000.0,391341.0,925531.0,57964.0,189000.0,391341.0,662377.0,57964.0,189000.0,391341.0,662377.0,25650.0,6885423.0,7.0,0.0,510617.0,510617.0,510617.0,2.0,2486461.0,2486461.0,2486461.0,0.99,0.0,1390475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8427334.0,2841716.0,6086540.0,1856365.0,6386988.0,7598001.0,1173520.0,1173520.0,1173520.0,88896.77,88896.77,33081.98,55814.79,1542.04,771.02,771.02,33081.98,88896.77,33081.98,55814.79,1542.04,771.02,771.02,55814.79,1542.04,771.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.02,3442.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,1276368.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,,,,,,,,,,,,,1274535.0,2378426.0,,,1035387.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276368.0,1276368.0,,,454109.0,454109.0,,,,,,,,,,,,,,,,,,,,,
783,1581338.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.97,,,,,,,,,,,,,921581.0,2122264.0,,,1142484.0,258355.0,,258355.0,20668.42,,,,,,,1724.02,20668.42,1724.02,18944.4,,,,18944.4,,,,,,,,,,,,1581338.0,1581338.0,58499.0,58499.0,2609053.0,2574809.0,,11473.0,11473.0,,,,,,,,,,,,,,,,,,
784,124214.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.02,,,,,,,,,,,,,56380.0,202537.0,,,482491.0,15344.0,,15344.0,1227.51,,,,,,,441.9,1227.51,441.9,785.61,,,,785.61,,,,,,,,,,,,124214.0,124214.0,5234.0,5234.0,1176345.0,1123810.0,,374798.0,374798.0,,,,,,,,,,,,,,,,,,
804,265970.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.03,,,,,,,,,,,,,127640.0,277726.0,,,322097.0,24488.0,,24488.0,,,,,,,,,,,,,,,,,,,,,,,,,,1959.0,265970.0,265970.0,,,364110.0,258860.0,,76274.0,76274.0,,,,,,,,,,,,,,,,,,
817,164495.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,13120.0,458854.0,,,,,,,,,,1148069.0,278456.0,730648.0,233062.0,397233.0,534270.0,63175.0,63175.0,63175.0,,,,,,,,,,,,,,,,,,298.0,248.0,50.0,,,,,,4756.0,164495.0,164495.0,27728.0,27728.0,1814890.0,1658153.0,,357305.0,357305.0,164495.0,27728.0,1658153.0,357305.0,,,,,,,,,,,,,,
841,110346.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.97,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,193826.0,309098.0,,,176908.0,25200.0,,25200.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,2016.0,75.0,1941.0,0.0,0.0,0.0,1941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110346.0,110346.0,2440.0,2440.0,543987.0,543987.0,7296.0,17367.0,17367.0,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,
842,486853.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.95,,,,,,,,,,,,,405960.0,666952.0,,,737776.0,23544.0,,23544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1883.53,486853.0,486853.0,2080.0,2080.0,1663858.0,1631736.0,,454357.0,454357.0,,,,,,,,,,,,,,,,,,
843,13688583.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,819928.0,9492100.0,,,,,,,,,,5549287.0,7235835.0,8281958.0,465377.0,18396670.0,19776834.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13818996.0,13818996.0,99997.0,99997.0,17212839.0,16633906.0,,2030660.0,2030660.0,13818996.0,99997.0,16633906.0,2030660.0,146278.0,146278.0,146278.0,,,,,,,,,,,
85,315542.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,,,,,,,,,,,,,160397.0,354075.0,,,275541.0,14122.0,,14122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,135.0,27.0,0.0,0.0,0.0,0.0,0.0,967.79,315542.0,315542.0,2.0,2.0,800571.0,790727.0,2173.0,66301.0,66301.0,,,,,,,,,,,,,,,,,,
857,1792383.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.96,,,,,,,,,,,,,739202.0,2714426.0,,,2650348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1792383.0,1792383.0,68122.0,68122.0,1782531.0,1760175.0,,29205.0,29205.0,,,,,,,,,,,,,,,,,,
874,283167.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,46858.0,301267.0,,,161537.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283167.0,283167.0,1209.0,1209.0,687106.0,687006.0,578.0,148208.0,148208.0,,,,,,,,,,,,,,,,,,
875,1240791.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,533498.0,1362814.0,,,1190536.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240791.0,1240791.0,1281.0,1281.0,998615.0,922465.0,,178352.0,178352.0,,,,,3250.0,,3250.0,,,,,,,,,,,
902,4388852.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.25,100.0,3255110.0,,,,,,,,,,4659648.0,2164276.0,7590214.0,1701473.0,4808233.0,6067989.0,4808529.0,4808529.0,4808529.0,374402.26,374402.26,22091.04,352311.22,0.0,0.0,0.0,22091.04,374402.26,22091.04,352311.22,0.0,0.0,0.0,352311.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10280.03,4388852.0,4388852.0,111654.0,111654.0,6417316.0,6109162.0,65870.0,1303066.0,1303066.0,4388852.0,111654.0,6109162.0,1303066.0,,,,,,,,,,,,,,
903,659981.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.02,,1385399.0,,,,,,,,,,728035.0,469102.0,968387.0,400516.0,1096547.0,1271960.0,241013.0,241013.0,241013.0,19281.0,19281.0,5266.0,14015.0,,,,5266.0,19281.0,5266.0,14015.0,,,,14015.0,,,,,,,,,,,,659981.0,659981.0,8876.0,8876.0,2633745.0,2534367.0,,32861.0,32861.0,659981.0,8876.0,2534367.0,32861.0,,,,,,,,,,,,,,
912,108695243.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1981352.0,50884202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76397877.0,35303540.0,51857326.0,2755669.0,61502245.0,80792600.0,24795084.0,24795084.0,24795084.0,1983606.72,1983606.72,1273865.42,709741.3,0.0,0.0,0.0,1273865.42,1983606.72,1273865.42,709741.3,0.0,0.0,0.0,709741.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108826037.0,108826037.0,1355629.0,1355629.0,88676936.0,88676936.0,24528546.0,20879366.0,20879366.0,108826037.0,1355629.0,88676936.0,20879366.0,1303305.0,1303305.0,1303305.0,0.0,0.0,0.0,,,,,,,,
918,11593105.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,4330.0,66599618.0,,,,,,,,,,23671437.0,13337692.0,24712610.0,13833783.0,29593080.0,38174373.0,10250.0,10250.0,10250.0,,,,,,,,,,,,,,,,,,820.0,469.0,351.0,,,,,,,11593105.0,11593105.0,2826433.0,2826433.0,89100363.0,87517565.0,299453.0,7856605.0,7856605.0,11593105.0,2826433.0,87517565.0,7856605.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
933,907437.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,476046.0,1049590.0,,,846209.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907437.0,907437.0,3796.0,3796.0,570289.0,514331.0,,75780.0,75780.0,,,,,,,,,,,,,,,,,,
937,1672241.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,494991.0,2125788.0,,,1601428.0,242844.0,,242844.0,19427.54,0.0,0.0,0.0,0.0,0.0,0.0,4273.16,19427.54,4273.16,15154.38,0.0,0.0,0.0,15154.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621127.0,1621127.0,56786.0,56786.0,957640.0,735118.0,0.0,121535.0,121535.0,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,
963,302357945.0,37528355.0,10519437.0,2737769.0,26089455.0,37528355.0,10519437.0,2737769.0,23982045.0,37528355.0,10519437.0,2737769.0,23982045.0,269840734.0,395735223.0,83453.0,7160942.0,41794407.0,41794407.0,41794407.0,2.0,64734095.0,64734095.0,64734095.0,1.0,22562466.0,390311038.0,,,6615612.0,,,6615612.0,,,6615612.0,354689914.0,160375254.0,314448013.0,57253968.0,310114198.0,756444398.0,96285275.0,96285275.0,96285275.0,7310202.03,7310202.03,1839807.31,5470394.72,228292.73,53129.94,53129.94,1839807.31,7310202.03,1839807.31,5470394.72,228292.73,53129.94,53129.94,5470394.72,228292.73,53129.94,164327.2,112791.9,51535.3,,,,122032.85,53129.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,255925.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.01,,,,,,,,,,,,,453081.0,935742.0,,,865163.0,14639.0,,14639.0,36.77,36.77,36.77,,184.38,92.19,92.19,36.77,36.77,36.77,,184.38,92.19,92.19,,184.38,92.19,,,,,,,,92.19,949.94,255925.0,255925.0,11777.0,11777.0,2436932.0,2376085.0,,110735.0,110735.0,,,,,,,,,,,,,,,,,,
969,1145622.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.96,0.0,36040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375479.0,1117346.0,2232211.0,77392.0,357689.0,372460.0,63.0,63.0,63.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145622.0,1145622.0,5994.0,5994.0,351664.0,351664.0,0.0,0.0,0.0,1145622.0,5994.0,351664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
990,812285.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.05,,,,,,,,,,,,,39871.0,730484.0,,,694052.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812285.0,812285.0,3974.0,3974.0,232931.0,232929.0,,25974.0,25974.0,,,,,,,,,,,,,,,,,,
