,Ариск0,АРБ0,АРС0,АРЦК0,АРпр0,АРБ1,АРС1,АРЦК1,АРпр1,АРБ2,АРС2,АРЦК2,АРпр2,АРФЛ,АРкорп,АРМБР,АРМСП,БК2.0,БК2.1,БК2.2,Метод,ПК2.0,ПК2.1,ПК2.2,Кф,Кинс,Крд,КРФмп0,КРФрп0,КРФсп0,КРФмп1,КРФрп1,КРФсп1,КРФмп2,КРФрп2,КРФсп2,Кскр,Лам,Лат,ОД,Овм,Овт,РР0,РР1,РР2,ПР0,ПР1,ОПР1,СПР1,ФР1,ОФР1,СФР1,ОПР0,ПР2,ОПР2,СПР2,ФР2,ОФР2,СФР2,СПР0,ФР0,ОФР0,ТР,ОТР,ДТР,ГВР(ТР),ГВР(ВР),ГВР(ПР),ГВР(ФР),СФР0,ВР,Ар1.0,Ар1.2,Ар2.0,Ар2.2,Ар4.0,Ар4.2,БК,ПК0,ПК2,Ар1.1,Ар2.1,Ар4.1,ПК1,Ар3.0,Ар3.1,Ар3.2,Ар5.0,Ар5.1,Ар5.2,Ф,Кбр,Кр,Кз,Лат1,О,ВО,Лат1.1
1573,2677436.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,147450.0,2756993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9092683.0,4134812.0,6713766.0,1576226.0,4615547.0,6604649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2677436.0,2677436.0,58911.0,58911.0,11503526.0,11502980.0,254153.0,1237691.0,1237691.0,2677436.0,58911.0,11502980.0,1237691.0,1100990.0,1100990.0,1100990.0,0.0,0.0,0.0,,,,,,,,
1614,1992553.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.41,,1128153.0,,,,,,,,,,127555.0,2339606.0,2927767.0,876807.0,962038.0,1225792.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1992553.0,1992553.0,116703.0,116703.0,1986546.0,1986546.0,213028.0,,,1992553.0,116703.0,1986546.0,,,,,,,,,,,,,,,
1637,26708337.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,8130661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15590064.0,21556998.0,44894841.0,2426149.0,22230443.0,25583658.0,26985625.0,26985625.0,26985625.0,2091485.56,2091485.56,599819.87,1491665.69,24191.42,12095.71,12095.71,599819.87,2091485.56,599819.87,1491665.69,24191.42,12095.71,12095.71,1491665.69,24191.42,12095.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12095.71,43173.0,13899210.0,13899210.0,407574.0,407574.0,17881744.0,17628393.0,0.0,3627135.0,3627135.0,13899210.0,407574.0,17628393.0,3627135.0,131362.0,131362.0,131362.0,0.0,0.0,0.0,,,,,,,,
1659,1481632.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1160991.0,1977890.0,,,1989464.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481632.0,1481632.0,19732.0,19732.0,5278112.0,5274536.0,,320068.0,320068.0,,,,,5.0,,5.0,,,,,,,,,,,
1673,134959.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.89,,,,,,,,,,,,,199849.0,321889.0,,,327729.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134959.0,134959.0,25933.0,25933.0,743883.0,743567.0,,160426.0,160426.0,,,,,,,,,,,,,,,,,,
1680,3617429.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.01,,6766800.0,,,,,,,,,,21042874.0,21986155.0,55169409.0,37317.0,31715886.0,70142876.0,127876.0,127876.0,127876.0,10230.07,10230.07,10230.07,0.0,0.0,0.0,0.0,10230.07,10230.07,10230.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,3617429.0,3617429.0,14601263.0,14601263.0,1412871.0,387929.0,,,,3617429.0,14601263.0,387929.0,,0.0,0.0,0.0,123.0,123.0,123.0,,,,,,,,
170,9070105.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.93,0.0,39113946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16793351.0,7494842.0,13761732.0,41978078.0,2624668.0,11559750.0,1542413.0,1542413.0,1542413.0,89253.0,89253.0,89253.0,0.0,0.0,0.0,0.0,89253.0,89253.0,89253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34140.0,9070105.0,9070105.0,50159.0,50159.0,98787424.0,98859785.0,304355.0,504837.0,504837.0,9070105.0,50159.0,98859785.0,504837.0,34713.0,34713.0,34713.0,0.0,0.0,0.0,,,,,,,,
1720,1902639.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,3682011.0,,,,,,,,,,2982006.0,850642.0,2408544.0,2614741.0,2009585.0,2696530.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,1902639.0,1902639.0,13637.0,13637.0,6655252.0,6546512.0,,260568.0,260568.0,1902639.0,13637.0,6546512.0,260568.0,,,,,,,,,,,,,,
1732,890693.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,92209.0,,,,,,,,,,129645.0,1079726.0,1989319.0,3141.0,480236.0,519770.0,113108.0,113108.0,113108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9048.64,890693.0,890693.0,1851.0,1851.0,691079.0,691010.0,,25900.0,25900.0,890693.0,1851.0,691010.0,25900.0,343698.0,343698.0,343698.0,,,,,,,,,,,
1745,15684663.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.02,,13572662.0,,,,,,,,,,748589.0,9522155.0,10707958.0,8575326.0,10478205.0,11864313.0,1169143.0,1169143.0,1169143.0,93531.45,93531.45,30178.19,63353.26,,,,30178.19,93531.45,30178.19,63353.26,,,,63353.26,,,,,,,,,,,,15684663.0,15684663.0,29387.0,29387.0,20542711.0,20542711.0,,179580.0,179580.0,15684663.0,29387.0,20542711.0,179580.0,,,,,,,,,,,,,,
1747,742816.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.98,,,,,,,,,,,,,794887.0,922843.0,,,850195.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742816.0,742816.0,11211.0,11211.0,820015.0,820015.0,,4817.0,4817.0,,,,,,,,,,,,,,,,,,
1751,10198482.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,216662.0,28112054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109778616.0,78639594.0,126698811.0,169427249.0,94776041.0,85092361.0,250823640.0,250823640.0,250823640.0,20065061.77,20065061.77,6897917.03,13167144.74,0.0,0.0,0.0,6897917.03,20065061.77,6897917.03,13167144.74,0.0,0.0,0.0,13167144.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.42,5266144.0,5266144.0,14542062.0,14542062.0,113472252.0,117341897.0,2708275.0,1086000.0,1086000.0,5266144.0,14542062.0,117341897.0,1086000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1752,2551011.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.98,,,,,,,,,,,,,2676157.0,3134305.0,,,3135094.0,30250.0,,30250.0,86.15,,,,,,,4.75,86.15,4.75,81.4,2333.82,1166.91,1166.91,81.4,2333.82,1166.91,,,,,,,,1166.91,0.0,2551011.0,2551011.0,53766.0,53766.0,9224808.0,9160460.0,,768772.0,768772.0,,,,,,,,,,,,,,,,,,
1765,105338.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,,,,,,,,,,,,,76487.0,235659.0,,,249303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,105338.0,105338.0,25379.0,25379.0,722178.0,722178.0,,53104.0,53104.0,,,,,,,,,,,,,,,,,,
1781,1001840.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.98,,,,,,,,,,,,,328074.0,1112531.0,,,616086.0,12650.0,,12650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.0,1001840.0,1001840.0,2848.0,2848.0,884046.0,882949.0,2186.0,495272.0,495272.0,,,,,,,,,,,,,,,,,,
1788,464272.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.94,,,,,,,,,,,,,228406.0,626899.0,,,319415.0,19552.0,,19552.0,,,,,,,,,,,,,,,,,,,,,,,,,,1564.16,464272.0,464272.0,18198.0,18198.0,766847.0,758685.0,,173104.0,173104.0,,,,,,,,,,,,,,,,,,
1792,247208.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.94,,81842175.0,,,,,,,,,,2491837.0,9380960.0,14602356.0,50952000.0,3714787.0,12167516.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247208.0,247208.0,1726462.0,1726462.0,139347008.0,139307212.0,,1268732.0,1268732.0,247208.0,1726462.0,139307212.0,1268732.0,,,,,,,,,,,,,,
1809,1556815.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,584609.0,1612246.0,,,1066065.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1556815.0,1556815.0,6762.0,6762.0,574550.0,518882.0,,352067.0,352067.0,,,,,,,,,,,,,,,,,,
1810,17086267.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.15,504235.0,32907673.0,,,,,,,,,,21857975.0,11623221.0,21427513.0,1509265.0,28694531.0,38647954.0,280175.0,280175.0,280175.0,22414.0,22414.0,11979.0,10435.0,0.0,0.0,0.0,11979.0,22414.0,11979.0,10435.0,0.0,0.0,0.0,10435.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,17109156.0,17109156.0,264279.0,264279.0,68722380.0,67114421.0,2675905.0,4084777.0,4084777.0,17109156.0,264279.0,67114421.0,4084777.0,27026.0,27026.0,27026.0,,,,,,,,,,,
1818,563778.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.01,,,,,,,,,,,,,562504.0,569509.0,,,125721.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563778.0,563778.0,,,383646.0,272790.0,,5567.0,5567.0,,,,,,,,,,,,,,,,,,
1829,1920529.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.81,0.0,2678624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9433041.0,6129468.0,9070070.0,2631801.0,5186362.0,6770931.0,1222696.0,1222696.0,1222696.0,82948.53,82948.53,14342.66,68605.87,0.0,0.0,0.0,14342.66,82948.53,14342.66,68605.87,0.0,0.0,0.0,68605.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14867.16,931620.0,931620.0,16423.0,16423.0,11667136.0,11667136.0,0.0,514062.0,514062.0,931620.0,16423.0,11667136.0,514062.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1885,16557174.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.97,720509.0,11813010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24332463.0,11108916.0,19143189.0,10697332.0,12248632.0,14875351.0,634684.0,634684.0,634684.0,406.25,406.25,253.91,152.34,0.0,0.0,0.0,253.91,406.25,253.91,152.34,0.0,0.0,0.0,152.34,0.0,0.0,40.59,33.83,6.76,0.0,0.0,0.0,0.0,0.0,50327.84,16557174.0,16557174.0,113103.0,113103.0,31720048.0,31423384.0,125003.0,8801263.0,8801263.0,16557174.0,113103.0,31423384.0,8801263.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1896,1314966.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.03,,,,,,,,,,,,,,1406097.0,,,907429.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314966.0,1314966.0,6700.0,6700.0,1947833.0,1819085.0,0.0,445418.0,445418.0,,,,,6959.0,,6959.0,0.0,,0.0,,,,,,,,
1902,200891.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,8106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.48,200891.0,,,,9457.0,,,13984.0,,,,,,,,,,,,,,,,209026.0,2976.0,,
1920,12869317.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.04,70562.0,3665744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4910765.0,14553210.0,16081417.0,5440615.0,13508985.0,14037036.0,1702635.0,1702635.0,1702635.0,3453.25,3453.25,3453.25,0.0,35183.1,17591.55,17591.55,3453.25,3453.25,3453.25,0.0,35183.1,17591.55,17591.55,0.0,35183.1,17591.55,66874.01,1492.09,65381.92,0.0,0.0,0.0,0.0,17591.55,30700.44,10983094.0,10983094.0,906936.0,906936.0,9157829.0,8607751.0,0.0,2693145.0,2693145.0,10983094.0,906936.0,8607751.0,2693145.0,4.0,4.0,4.0,0.0,0.0,0.0,,,,,,,,
1926,182556.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.98,,,,,,,,,,,,,140948.0,288497.0,,,129813.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182556.0,182556.0,18931.0,18931.0,606018.0,606018.0,1566.0,147007.0,147007.0,,,,,,,,,,,,,,,,,,
1927,11418996.0,33219.0,,617809.0,1150977.0,33219.0,,617809.0,1150990.0,33219.0,,617809.0,1148977.0,35504.0,332271.0,,1070372.0,872061.0,872061.0,872061.0,2.0,8460.0,8460.0,8460.0,1.0,323640.0,1198356.0,,,,,,,,,,851458.0,16045899.0,21124492.0,,14627388.0,20909234.0,2760269.0,2760269.0,2760269.0,205987.77,205987.77,200961.31,5026.46,0.0,0.0,0.0,200961.31,205987.77,200961.31,5026.46,0.0,0.0,0.0,5026.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14833.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,2897860.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.04,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,514384.0,2579133.0,,,1956513.0,69210.0,,69210.0,5536.77,0.0,0.0,0.0,0.0,0.0,0.0,728.98,5536.77,728.98,4807.79,0.0,0.0,0.0,4807.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2897860.0,2897860.0,15831.0,15831.0,200173.0,200173.0,1720.0,46116.0,46116.0,,,,,16304.0,,16304.0,0.0,,0.0,,,,,,,,
1949,646101.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.06,,,,,,,,,,,,,142648.0,649177.0,,,366113.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646101.0,646101.0,251.0,251.0,230795.0,227850.0,9330.0,81895.0,81895.0,,,,,,,,,,,,,,,,,,
1966,3790400.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,,5975891.0,,,,,,,,,,4054923.0,3305510.0,7190194.0,535520.0,2900616.0,4183193.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3790400.0,3790400.0,43266.0,43266.0,16110607.0,15634959.0,,1605849.0,1605849.0,3790400.0,43266.0,15634959.0,1605849.0,31600.0,31600.0,31600.0,,,,,,,,,,,
1973,1445388.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,67350.0,1463946.0,,,701536.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445388.0,1445388.0,116071.0,116071.0,513986.0,513986.0,,30262.0,30262.0,,,,,,,,,,,,,,,,,,
1978,311710416.0,15829303.0,11368241.0,531643.0,115817226.0,15829303.0,11368241.0,531643.0,115316758.0,15829303.0,11368241.0,531643.0,115316758.0,93734319.0,554659005.0,0.0,0.0,14855687.0,14855687.0,14855687.0,2.0,236104956.0,236104956.0,236104956.0,0.0,22445548.0,485087553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645269598.0,327697484.0,827174940.0,651822220.0,598066808.0,984254479.0,102434538.0,102434538.0,102434538.0,6136772.0,6136772.0,3445236.0,2691536.0,183717.0,92332.0,65534.0,3445236.0,6136772.0,3445236.0,2691536.0,183717.0,92332.0,65534.0,2691536.0,183717.0,92332.0,0.0,0.0,0.0,0.0,0.0,0.0,25851.0,65534.0,1874274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,440035.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,98489.0,752610.0,,,593635.0,13738.0,,13738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.03,440035.0,440035.0,200.0,200.0,340230.0,319994.0,110645.0,781173.0,781173.0,,,,,,,,,,,,,,,,,,
2015,1752038.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,33366.0,2517266.0,,,,,,,,,,3279539.0,1095756.0,2419663.0,1440561.0,1987168.0,2224449.0,224543.0,224543.0,224543.0,17963.43,17963.43,4219.73,13743.7,0.0,0.0,0.0,4219.73,17963.43,4219.73,13743.7,0.0,0.0,0.0,13743.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752038.0,1752038.0,83630.0,83630.0,4255459.0,4248279.0,83415.0,346328.0,346328.0,1752038.0,83630.0,4248279.0,346328.0,,,,,,,,,,,,,,
2027,247148.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,312589.0,321254.0,,,395220.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250130.0,250130.0,8501.0,8501.0,393266.0,393266.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,
2034,893464.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.11,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,383652.0,1224700.0,,,673815.0,14468.0,,14468.0,538.0,538.0,538.0,0.0,0.0,0.0,0.0,538.0,538.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.44,893464.0,893464.0,27884.0,27884.0,213428.0,213428.0,0.0,120027.0,120027.0,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,
2048,9333259.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,,9053199.0,,,,,,,,,,8558337.0,8557139.0,17208456.0,6913407.0,11820716.0,17851069.0,55531.0,55531.0,55531.0,4442.48,4442.48,2016.0,2426.48,0.0,0.0,0.0,2016.0,4442.48,2016.0,2426.48,0.0,0.0,0.0,2426.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9340166.0,9340166.0,993589.0,993589.0,27260838.0,26557966.0,,2123060.0,2123060.0,9340166.0,993589.0,26557966.0,2123060.0,11939.0,11939.0,11939.0,,,,,,,,,,,
2053,43381.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,145542.0,141067.0,,,122154.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43381.0,43381.0,101155.0,101155.0,240537.0,142393.0,8305.0,1227.0,1227.0,,,,,,,,,,,,,,,,,,
2063,689407.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.97,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,1263908.0,1994810.0,,,2241992.0,448992.0,,448992.0,35919.39,0.0,0.0,0.0,0.0,0.0,0.0,27648.71,35919.39,27648.71,8270.68,0.0,0.0,0.0,8270.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689407.0,689407.0,70166.0,70166.0,4331374.0,4327361.0,0.0,437553.0,437553.0,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,
2065,1206229.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1419213.0,,,942712.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206229.0,1206229.0,28440.0,28440.0,1109800.0,1008715.0,67243.0,328927.0,328927.0,,,,,,,,,,,,,,,,,,
2070,583604.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.86,,,,,,,,,,,,,100678.0,711083.0,,,776209.0,394789.0,,394789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31583.13,583604.0,583604.0,15888.0,15888.0,959713.0,959682.0,,3069.0,3069.0,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,
2085,5313.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.88,,,,,,,,,,,,,5479.0,7177.0,,,2536.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5313.0,5313.0,,,134883.0,104533.0,,281310.0,281310.0,,,,,,,,,,,,,,,,,,
21,440759.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.92,,,,,,,,,,,,,191455.0,539608.0,,,726207.0,26036.0,,26036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2082.85,440759.0,440759.0,9183.0,9183.0,877176.0,877176.0,,270465.0,270465.0,,,,,,,,,,,,,,,,,,
2103,466115.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.95,,,,,,,,,,,,,771942.0,1930455.0,,,1673523.0,39713.0,,39713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3177.05,466115.0,466115.0,181207.0,181207.0,1813085.0,1679055.0,136420.0,1031333.0,1031333.0,,,,,173514.0,,173514.0,,,,,,,,,,,
2110,44211239.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.03,10.0,130822031.0,159086.0,0.0,0.0,159086.0,0.0,0.0,159086.0,0.0,0.0,166816402.0,15543506.0,36752173.0,146369918.0,10159766.0,18242680.0,4011022.0,4011022.0,4011022.0,320881.76,320881.76,295413.11,25468.65,0.0,0.0,0.0,295413.11,320881.76,295413.11,25468.65,0.0,0.0,0.0,25468.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44211239.0,44211239.0,573009.0,573009.0,214956226.0,214956226.0,1161323.0,63612620.0,63612620.0,44211239.0,573009.0,214956226.0,63612620.0,428.0,428.0,428.0,0.0,0.0,0.0,,,,,,,,
2119,758672.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.08,0.0,2769749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8413662.0,1582393.0,6666407.0,0.0,2758956.0,3867819.0,9269735.0,9269735.0,9269735.0,741578.78,741578.78,139754.96,601823.82,0.0,0.0,0.0,139754.96,741578.78,139754.96,601823.82,0.0,0.0,0.0,601823.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758672.0,758672.0,51300.0,51300.0,4735109.0,4735089.0,0.0,564568.0,564568.0,758672.0,51300.0,4735089.0,564568.0,34185.0,34185.0,34185.0,260183.0,260183.0,260183.0,,,,,,,,
212,6196162.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.99,21069.0,3390634.0,,,183006.0,,,183006.0,,,183006.0,5084579.0,3137092.0,7445281.0,1501781.0,4415226.0,4981975.0,39323.0,39323.0,39323.0,3124.63,3124.63,2612.89,511.74,0.0,0.0,0.0,2612.89,3124.63,2612.89,511.74,0.0,0.0,0.0,511.74,0.0,0.0,21.24,17.7,3.54,,,,,0.0,0.0,5562888.0,5562888.0,462188.0,462188.0,6693678.0,6610271.0,,364979.0,364979.0,5562888.0,462188.0,6610271.0,364979.0,73200.0,73200.0,73200.0,0.0,0.0,0.0,,,,,,,,
2152,273894.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,486055.0,1237900.0,,,762411.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273894.0,273894.0,190258.0,190258.0,74763.0,74763.0,,,,,,,,,,,,,,,,,,,,,
